Tag	p.value	HR	Low 95%CI	High 95%CI
IL7R	0.566403287917262	0.933086034369003	0.73637984589653	1.18233755633884
OXCT1	0.0108269028688632	1.36775794617036	1.07497504759419	1.74028392891439
RASGEF1B	0.395755024862379	1.09850573788204	0.884368044031893	1.36449396187845
GNL2	0.391140792363232	1.10800336268398	0.876477454316561	1.40068799907271
LPGAT1	0.574909259989429	0.937981616592461	0.749931066816219	1.17318717945714
KIF2A	0.318329027810705	0.890520838575497	0.709153698629133	1.11827290116404
OAS1	0.000899252483352273	1.43624558686937	1.15988957031626	1.77844636126807
CCNE2	0.827783059475266	0.972226266238574	0.754324305240607	1.25307365306584
ZBTB7A	0.0447536090271555	1.25925183452714	1.00541285018372	1.57717815370095
ITPRIP	0.210202655774617	1.15744396174	0.92081608221692	1.45487959044224
SH3BP5	0.0305039809312108	1.29317642743769	1.02448050374308	1.63234465309052
MRPL23	0.0393659772171569	1.26676078186769	1.01158674451615	1.58630279328697
RHOU	0.501247856877931	1.07777352616188	0.866426598149875	1.34067418541377
URI1	0.0431801062475168	0.797108295819588	0.639815036132546	0.993070808565336
TRIP13	0.214485103626935	1.16452618108332	0.915597121608149	1.48113312550243
CD59	0.60591682273308	1.05740562719351	0.855355788346099	1.30718313438019
NDUFS6	0.0231839781973546	1.2820417854287	1.03455414103135	1.58873380753825
FUT4	0.439017592416145	0.917123046034712	0.736659422381685	1.1417958638859
NDUFS4	0.747868892080441	0.964300681656696	0.772595248948584	1.20357432421313
FCF1	0.796589160198868	0.970884696701881	0.775521983311418	1.21546147572117
EIF2B3	0.605384570176863	1.06034479652284	0.849014666278616	1.32427757984583
ZWINT	0.0676334559971612	1.26713583844791	0.982977207204073	1.63343892545186
ALDH2	0.408776458614399	1.10379515425794	0.87322683322987	1.39524313294046
NA.83	NA	NA	NA	NA
IMMT	0.223468655017394	1.1722164117649	0.907620082909357	1.51394988044596
MRPL20	0.0430773872561783	1.25264541485733	1.00703917748122	1.5581524239084
IFI6	0.020813993223403	1.25363639065783	1.03496190070447	1.5185140621233
CDC7	0.827462743277401	0.975048517361984	0.776864387474962	1.22379095571612
CENPJ	0.0434481633032631	0.80819766856486	0.657288608265278	0.993754437944031
RGS19	0.00183501591819228	1.4588909929101	1.15038425356787	1.85013218200196
HNRNPD	0.72867394190086	1.03876595938769	0.83789764278353	1.28778822529924
NXF1	0.17680232337175	1.18319141808124	0.926924232936683	1.51030891423111
NDUFB8	0.283674834995712	1.14549674951155	0.893601845487855	1.46839759761817
SYAP1	0.27235927996016	1.13419694222351	0.905808384191193	1.42017089508153
NAA20	0.289300356289739	1.13708009158182	0.896600150206625	1.44205991307693
MNS1	0.965264272933598	0.994835928094005	0.788048185602522	1.25588579722439
CHAF1A	0.03118508639282	1.29041678354702	1.02331094511115	1.62724290521389
PELP1	0.594381184227631	1.06271231218875	0.84954708649515	1.32936417113356
RPL39L	0.00581116553343201	1.39520062340975	1.10118530761279	1.76771771844911
KHSRP	0.36036427367908	1.10511109427792	0.892062702598194	1.36904113033659
NA.84	NA	NA	NA	NA
SNX2	0.0553983518625873	1.27175732691304	0.994465699449661	1.62636750513572
RBP7	0.175289902110665	0.845883434351818	0.664046681892139	1.07751277737285
EXO1	0.227010196030587	1.16333174743679	0.910141455254573	1.48695650196024
TCEAL8	0.660317928725049	1.05134708731783	0.840936015343613	1.31440523160377
CDCA5	0.419770936183423	1.10865556260111	0.862927724744794	1.42435701303941
HSPB11	0.911502204759038	0.986680891514355	0.778908143581844	1.24987675337775
CLGN	0.842830860624753	1.02073017451657	0.833345198722423	1.25025030535476
CEP152	0.933751553210897	0.990230681908342	0.785610765998501	1.24814583230206
DBI	0.804645424510922	1.02709916099606	0.830986181383942	1.26949486062682
SARNP	0.0353857762965997	0.77730595588757	0.614709314691461	0.982911003002378
TMEM237	0.563848127794135	1.06663282000067	0.856792337200366	1.32786618566189
ETFA	0.128211843197707	1.18895087545913	0.951304841602154	1.48596340776979
TCN2	0.135817589110918	1.18267109884102	0.948674693546522	1.47438414616594
MAPKAPK2	0.0133734599303181	1.27902065038861	1.05243452347456	1.55439011894031
REEP5	0.00580124020325355	0.742341276320554	0.600724636935013	0.917343049788792
NA.85	NA	NA	NA	NA
HNRNPA0	0.910662907884742	1.01271753622685	0.812115102672277	1.26287124178166
NA.86	NA	NA	NA	NA
SAE1	0.0687936791783351	1.25029964845808	0.982938230211815	1.59038397621135
NA.87	NA	NA	NA	NA
CX3CR1	0.0171755096457103	1.30203069316438	1.04796078010611	1.61769787393231
EXOSC9	0.970447391085965	0.995857137133404	0.799488593966619	1.24045726863859
TMEM167A	0.599759480358711	1.06393601080174	0.844081210269663	1.34105560141433
SKA2	0.179850252335802	1.16115370507316	0.933392300363977	1.44449223148654
MTHFD2	0.416414279177409	0.909577707734456	0.723718817713357	1.14316718891113
UBR7	0.32822224960188	1.12638793447836	0.887300706950663	1.42989830730402
ALDH3B1	0.153363102692129	1.18537666190301	0.938575412140206	1.49707504842928
PTPN11	0.66145387782628	1.05353167255505	0.834223598170109	1.33049339231268
CLEC4D	0.210956274888672	0.866977183502493	0.693231899924351	1.08426839099
SLC7A1	0.588507421256091	1.06611380243866	0.845425515307698	1.34441014515223
MZT2A	0.0148231436749606	1.33384339334446	1.0579748829986	1.68164502443203
SAP30	0.291710312155064	0.879698866989235	0.693198306905391	1.11637620702926
NA.88	NA	NA	NA	NA
CACNA2D4	0.876244525101687	1.01858832244984	0.807850489747747	1.28429973590181
NA.89	NA	NA	NA	NA
NR4A1	0.100373212698476	1.20914823923861	0.964031086768532	1.51658954210144
CASP8AP2	0.736602326506784	0.958857791848061	0.750645738807867	1.22482313221133
NA.90	NA	NA	NA	NA
ARL4C	0.345292776916768	1.11598183114609	0.888555520614741	1.40161804023968
RSRP1	0.325762949975693	1.13701867272776	0.880114327825909	1.46891309601237
CHD2	0.95218778212909	0.992960238854136	0.788206971479759	1.25090245534651
MRPL48	0.969845062457312	1.00442826683606	0.798781042302975	1.26301963841129
DDX11	0.0110620207854796	1.39756860471969	1.07951799342874	1.80932417688975
HLA-DQA1	0.0395597086612758	1.27394985712657	1.0116365680387	1.60427992596123
ST8SIA4	0.0909756858986853	0.820108617438881	0.651629205510779	1.03214855735374
BDH1	0.0132428402534041	0.74499238666694	0.590197021040134	0.940387085000148
TMEM126A	0.7283447183658	0.960842428267997	0.766935515513661	1.20377548475064
MTMR11	0.32825833205101	1.10855917119858	0.901624234735138	1.36298846981357
DDX39A	0.0952959300037117	1.19384210224707	0.969475299005886	1.47013437738867
SPC25	0.730233112717868	0.959475396072688	0.758424733664576	1.21382253875173
STAT5A	0.874642700448643	1.01876747470624	0.80864024528067	1.28349680043328
CD37	1.71197614698714e-05	1.77152851650925	1.36501066374196	2.29911265030142
PADI2	0.991119835761934	1.0012215326806	0.807542766597679	1.24135166454003
MILR1	0.287774622505376	1.12516399576251	0.9052849494735	1.39844809979061
MMS22L	0.251731524737581	0.867513655513033	0.680340959562951	1.10618055832628
MRPL47	0.425734046100979	1.09354653731869	0.877548509646482	1.36270988570585
SMC1A	0.497398992376975	1.08528524830184	0.856806069252959	1.37469155792576
RRM2	0.815921590197285	1.02875814316996	0.810296262354237	1.30611896698571
CDK5RAP2	0.860381295534129	0.98157161280631	0.797824042184503	1.20763825119771
CALML4	0.197039959627565	0.8627036137308	0.689310937323544	1.07971234002754
TIPIN	0.738302840981594	1.04014895194588	0.825670557597016	1.3103408281662
NA.91	NA	NA	NA	NA
PADI4	0.553019494426309	1.06838565194132	0.858649104222634	1.32935316144943
DDX46	0.54515502842646	0.931125405806453	0.738946071875784	1.17328524277476
RAD51	0.0315282167383977	1.3149285011853	1.02453508110828	1.68763080455874
MPHOSPH10	0.715688318168825	0.961109650864775	0.776374774321275	1.18980135823315
PIK3IP1	0.0151109209827102	1.32058419623313	1.05523260799212	1.65266179810256
NDC80	0.644804001078997	0.945742653757359	0.7460516995154	1.19888362658646
PFDN6	0.0312344270192778	1.23952415038748	1.01953809007279	1.50697667341112
ELL2	0.93926764865291	1.00930181769573	0.795391881973214	1.2807399500693
CDC25A	0.623539194051845	1.06170086981988	0.835936926765604	1.34843754460958
HLA-DRB1	0.00053275381433184	1.57667009825723	1.21856378240415	2.04001516755567
TMEM64	0.0888338012129873	0.825292330389313	0.661534744658708	1.02958678451698
PIWIL4	0.206399751322002	0.873838965435676	0.708893034627503	1.07716467818722
CPSF2	0.880612059399712	1.01849191744483	0.801888947866448	1.29360279707112
HMGB3	0.0792795770702505	0.842745801199674	0.696161179932775	1.02019547471501
RILPL2	0.249157724098901	1.1419915597112	0.911153480145592	1.43131179419216
RABGEF1	0.0811811195982724	0.816551810857965	0.650221086232105	1.02543100175225
PFKFB3	0.746166437525726	1.03431260449777	0.843211254006375	1.26872424761881
SESN3	0.252069027453953	0.88106267730259	0.709413614812981	1.09424378828739
CLDN10	0.0746090712196271	0.808557968729991	0.640110033258158	1.02133376267999
COX16	0.0953907520356164	1.20786866783748	0.967434494419999	1.50805736942237
NA.92	NA	NA	NA	NA
EDARADD	0.548327487395083	1.06978684346456	0.858296650723613	1.33338967300525
YPEL2	0.499789697703937	0.92319714790828	0.731972737525584	1.16437802968884
EZR	0.100297915616405	1.2085414828686	0.964172683310723	1.51484536027199
UBE2C	0.449103424944518	0.912913499791972	0.721049504236021	1.15583056809041
CIT	0.46131347211167	0.916404188539314	0.726472383828684	1.15599251322737
MRC1	0.00195097084548261	1.41659714917714	1.13644174837781	1.76581640539102
ZNF714	0.733252737772474	0.963364030669431	0.777264052825289	1.19402184137321
USP51	0.85666490395745	1.02066803427949	0.817478862554995	1.27436106781277
NA.93	NA	NA	NA	NA
SKIL	0.205385200680297	0.863376360468459	0.687790195067589	1.08378797075249
C11orf21	0.0831597021887629	1.24981806103757	0.971166292309378	1.6084219541653
SLC25A24	0.104250610531448	1.20126775931395	0.96285144035287	1.49871950031908
FH	0.020668932844156	1.35071442560299	1.04706785963006	1.74241759285459
FMN1	0.0509609475417041	1.24113731432442	0.999097747342132	1.54181293782952
METRNL	0.1660950677253	1.16694258221942	0.937898344034639	1.45192173422436
STAT2	0.297101384722226	1.13552847007524	0.894209375552398	1.44197202758568
NUP155	0.794037552149527	1.03169185747807	0.816253086153796	1.30399272828723
ATP6V0C	0.63020999191918	1.05603312829736	0.845830724738841	1.31847417626718
FPR2	0.169646663154436	1.16300595048255	0.937533061376326	1.4427041526111
CHTF18	0.260663269017239	1.1417719565425	0.906253156438533	1.43849783196347
NA.94	NA	NA	NA	NA
ZGRF1	0.367372416475375	0.891732895086607	0.695069553373666	1.14404026520789
RBM8A	0.370584117676838	1.11063647726166	0.882706057162558	1.39742259001745
NA.95	NA	NA	NA	NA
KIF2C	0.373953221123507	1.11409536428724	0.877979093666953	1.41371074741918
ZFR	0.637656648205798	0.94152017432911	0.732693232248347	1.20986546572639
NCAPH	0.621358972929456	1.06243009505857	0.835481554132886	1.35102648442989
TTC37	0.161467936192212	0.848638772707932	0.674446528132158	1.06782040755365
PER1	0.699976910594974	1.04337239928482	0.840724498677823	1.29486646969537
ASF1B	0.0280100388992251	1.2993972046715	1.02867559114267	1.64136595642613
MAD2L2	0.262640377066685	1.12615418572958	0.914781030981943	1.38636811114778
POLQ	0.820655161367498	1.02828335105744	0.807962319200267	1.30868312164424
TAF15	0.233993479317297	1.14285116046989	0.917254455052045	1.42393287685179
PRELID2	0.124746879875264	0.835244015474827	0.663728703374359	1.05108090374846
NCAPG2	0.928765907509392	1.01112308914151	0.793377661230271	1.28862955355928
HIRIP3	0.00101497798375023	1.53983206695741	1.1903230146677	1.99196584894417
RMI2	0.603713656767071	0.941663300645769	0.750459672524028	1.18158217456341
SMIM3	0.00520068454800213	1.38814153127998	1.10288382868155	1.74718031106495
DNM1L	0.979170311262091	1.00316140776578	0.791527671010981	1.271380454388
NA.96	NA	NA	NA	NA
GIMAP1	0.0418686732363992	1.25390074594202	1.00835859634426	1.55923407245609
NA.97	NA	NA	NA	NA
ACAA2	0.90617152521354	1.01358398861457	0.809882447962936	1.26852051746507
CELF2	0.651455016602068	1.0555605855667	0.834828324075406	1.33465542276123
NCAM1	0.303347815522418	1.11440062018991	0.906702598154387	1.36967594976296
SOCS3	0.259346309849444	0.868942782947325	0.680736477907411	1.10918333972245
KIF20B	0.223906540596705	1.15434649126146	0.915965134151992	1.4547669689647
IFIT2	0.00867874087797012	1.3380168262996	1.0765125790965	1.66304515360463
NA.98	NA	NA	NA	NA
GIMAP7	0.31751705156446	1.12694853132336	0.891518836364988	1.42454981369786
CHD1	0.0120115579797007	0.751756640879949	0.601700300436596	0.939235108736089
SACS	0.379179922198602	0.899349951790959	0.709983486732285	1.13922415225326
DPEP2	0.278604048872358	1.12685795148433	0.907901246608875	1.39862000142236
PTGFR	0.00570971986994235	1.30672226670623	1.08092930366365	1.57968062899069
OIP5	0.262872770694251	0.876164771055315	0.695151209733618	1.10431327068046
NA.99	NA	NA	NA	NA
NA.100	NA	NA	NA	NA
LPP	0.100233851859344	1.21143435508037	0.963770332002825	1.52274162000735
THOC1	0.0146563956137151	0.763784238043598	0.615169134708728	0.948302392577049
RELT	0.00264919885633464	1.36883976085208	1.11542709097309	1.67982498009346
LAMP2	0.104653369135699	0.822688235703214	0.649909708367417	1.04139994286997
MYBL2	0.0201767044734268	1.33740564122723	1.04648826633721	1.70919627741919
COL9A2	0.106980559990472	1.21683403041263	0.958509858789394	1.54477811990412
NDUFB3	0.0791527210963221	1.21178202291775	0.977890114469059	1.5016162341143
ARHGAP11A	0.286572148314949	1.13156717658403	0.901472369601251	1.4203921476692
CSTF2T	0.749061202722737	0.962639997170057	0.76233064045604	1.21558247166507
CLIC1	0.00115039482846033	1.44723053304531	1.15810988192692	1.80852978500944
CDKN3	0.961791600716779	1.00579385224253	0.794069953897322	1.27396996731056
RBL1	0.827274396717253	1.02622400584739	0.813316574890889	1.29486566816708
NOM1	0.154478008007311	0.8502321117293	0.680059589718832	1.06298720692189
LDLR	0.00174917376422205	1.42970575875118	1.14295068430577	1.78840485829697
MX1	0.000602215394605726	1.45833538183412	1.17555540289995	1.80913811519462
LRP10	0.00901460186725445	1.37172303218288	1.08204724346356	1.73894817290791
NA.101	NA	NA	NA	NA
BCL2	0.0306854839497516	0.783147288065095	0.627434270810359	0.97750426353279
JDP2	0.0613744638899867	1.24970558904922	0.989430767561301	1.57844703288359
NCAPD3	0.338787259270826	1.12725877647138	0.881919975994176	1.44084767747696
ZNF704	0.928889291560259	0.989390367293916	0.782765042837963	1.25055827141303
CNOT1	0.677945456444779	0.952746446704911	0.758150753653364	1.19728930866942
SMIM19	0.572177186779848	1.06256426429782	0.860806162072054	1.31161098225068
AIFM1	0.00718165886446194	1.43008479481796	1.10177249003099	1.85622942928262
NA.102	NA	NA	NA	NA
CHCHD3	0.490817687004565	1.0818382244111	0.864935487924901	1.35313437838566
PDE4D	0.609269212891234	0.944228767972188	0.757716337486836	1.17665136959221
LRPAP1	0.246419657600889	1.14221861718768	0.912216864287264	1.43021185041288
MEX3B	0.230317825942931	0.878501342403069	0.71092135298524	1.08558366598959
MDM1	0.0641676293834045	0.809993364348065	0.648001696107012	1.01248076082127
UBE2V2	0.935448774728879	0.990615038596544	0.788506611044809	1.24452749152393
NA.103	NA	NA	NA	NA
NA.104	NA	NA	NA	NA
PPARGC1A	0.98033336026593	1.00267430345502	0.810847300060045	1.23988297023936
NAGK	0.493791394536289	1.08327863533653	0.861462683176749	1.36220944295485
KIAA1143	0.828615493217413	0.975680610655461	0.780729428178387	1.21931186356089
ARF6	0.0018687733475883	1.4021671018275	1.13316836502241	1.73502247515395
LRR1	0.323861792631592	1.118708175373	0.895224908705388	1.39798163509127
SFXN1	0.0152533870044534	1.3004719955329	1.05179356597504	1.60794614635004
SETSIP	0.565812960769289	0.940592824944002	0.763160578519516	1.15927746694206
SRRM2	0.451971375514279	1.09331092042491	0.866527695712536	1.37944669816635
RHNO1	0.342643231493546	1.11191360659545	0.89313340724082	1.3842857724375
MVP	0.000153458877711542	1.5376063264231	1.23055938592125	1.92126706122872
FERMT3	4.81066385331934e-05	1.66824163975434	1.30342482054076	2.13516738729559
CCDC167	2.5473578606438e-05	1.70177989868169	1.32868109902965	2.17964628658606
RMDN1	0.282248534957021	1.14024881368247	0.897643476314407	1.44842288883173
RNH1	0.448864941436051	1.08548936694516	0.877858018595839	1.34222976926919
NUF2	0.526002012098777	0.925577700077123	0.728786928041771	1.17550692241691
CENPE	0.338978306285634	0.891003039239634	0.703303695374915	1.12879602532312
CEP78	0.978033843396396	0.996807045524355	0.793860680201456	1.25163559650649
DHRS9	0.00292819446677179	1.42789051479948	1.12923986685387	1.80552545309504
OSBPL9	0.633832364620108	0.943762167622584	0.743757224023814	1.19755076020231
NA.105	NA	NA	NA	NA
EXOC5	0.212414747438833	0.864757214294226	0.688183600796722	1.08663594832565
MYCBP	0.0767944207165545	1.22876220903804	0.978082131217221	1.54369098276136
SHCBP1	0.341415842751202	1.1204449051439	0.886418596947035	1.41625727369294
CKAP2L	0.635856351838245	0.945177559769493	0.748437934151886	1.19363353823607
STX16	0.157604177412788	1.19081196970754	0.934662028299868	1.51716139552403
PSMD1	0.0779675825324986	1.26168774786102	0.974307940298763	1.63383249510876
ZFC3H1	0.341642157119616	0.886278195380839	0.69104464081761	1.13666902716757
FCGR2B	0.193008016182081	1.15551254938957	0.929517241609987	1.43645452932546
SLC26A2	0.0229754332775028	0.769590490534469	0.614072968058337	0.964493722942742
PDHB	0.617227813865738	0.941422243633816	0.74297946508498	1.19286720893041
ING2	0.96194509987017	1.0053840741814	0.806375395038322	1.25350691853583
MAGOH	0.342638632442338	1.09397463133128	0.908746607368002	1.31695731713666
CDC20	0.717495393746058	0.957162473227056	0.755061655918744	1.21335786683456
APOC2	0.759533020350676	0.960100500541369	0.739755121473921	1.24607852569262
ABHD5	0.816482484826715	0.974553725382747	0.783907554698129	1.2115650091204
CAPZB	0.000458845466162936	1.50385198600517	1.19695217914876	1.88944122848757
ORC1	0.0825188042886248	1.25266294516616	0.97139186716952	1.61537738499362
RNASET2	0.922293675127438	0.989024876306111	0.79232995673723	1.23454906334776
CCNF	0.443563960445136	0.916318754317566	0.732755506029003	1.14586659889372
TES	0.831202893102968	1.02392912889399	0.823834180667066	1.27262364878899
MCUR1	0.417778459363403	1.10556714771389	0.867278237838543	1.40932709340248
GMCL1	0.000586274614938007	0.670215098663673	0.533503966202066	0.841958648732194
FCER2	0.310601309019646	1.12559433965587	0.895492276469991	1.41482249568881
CCR5	0.0173043807295599	1.30907003626607	1.04869547119305	1.63409150408564
HAT1	0.135174574465217	1.18890607221188	0.947463481130449	1.49187559910573
TUBA4A	0.0268456662121103	1.29339180950845	1.02993313516631	1.62424366765657
E2F8	0.696072886736369	1.0509983640145	0.818868603744784	1.34893138668365
CYTH4	0.000252702174965546	1.60743496347089	1.24661442050032	2.07269153901786
AZU1	0.0961171228217231	0.851573466175543	0.704745288339624	1.02899214835865
NUP205	0.659687016995126	0.950450124223541	0.758042302792653	1.1916952857493
PALLD	0.305031279025676	1.11711009015955	0.904048792305544	1.38038451481555
SMIM15	0.0190834233790234	1.33478426858953	1.04843737329658	1.6993375942638
SGPP2	0.249589484281123	1.12534344828889	0.920410004162269	1.37590624925831
NA.106	NA	NA	NA	NA
CD109	0.00462024379753166	1.35828473681082	1.09891296061632	1.67887493584434
PYCARD	0.000265711872185938	1.54871742782017	1.22424139868339	1.9591934023906
NDUFA9	0.469168852137914	0.924750771715972	0.748217266584283	1.14293538518996
RNF144B	0.00664454356402178	1.36284922283512	1.08983156441118	1.70426152520714
IBTK	0.118478792917421	0.831526539740018	0.659608529609272	1.04825264570425
GPR65	0.248943025466532	1.1373582672198	0.913843733547309	1.41554160796383
VCL	0.0011154953984896	1.54007892641788	1.18789228905957	1.99668195630277
NA.107	NA	NA	NA	NA
DAZAP1	0.637672606754595	0.944791875044257	0.745921592838702	1.19668299687185
CCR6	0.307106003386022	1.12206193428701	0.899562651751317	1.39959454955669
LGALS3BP	0.051412784874822	1.26324178387565	0.998568028947617	1.59806819191989
SNCA	0.737218225261678	0.960000008652701	0.756333598953231	1.21850995101723
ZNF217	0.866863166995798	0.979646315686733	0.770297931459942	1.24589053746991
ZNF367	0.64322833988599	1.0585954811292	0.831928779105458	1.34701962573301
ZC3H7A	0.779342925451776	1.03456424249059	0.815683714167101	1.31217916117528
XAF1	0.958111631129859	0.993779001762366	0.7873296305123	1.25436242466982
ALYREF	0.435840014854135	1.09256165839096	0.874470923649335	1.3650436453673
ZFP36L1	0.44348079441889	0.908604093904791	0.711072185143073	1.1610092712239
PRLR	0.461692279655503	1.08211018271543	0.877030177033377	1.33514499067442
PHGDH	0.0133655320212821	1.35349272610289	1.06489835374868	1.72029804832038
RGS18	0.142134173640911	0.842920952014992	0.670958330026885	1.05895656935564
SNRPA1	0.561983938576102	1.06631587262894	0.858293610715789	1.32475591805021
DIAPH3	0.498811348722278	1.08681803116871	0.853849477494112	1.38335088795738
KLF9	0.0445806677937029	1.26385083731148	1.00568492646493	1.58828962922578
PCNT	0.798938482191824	0.972350035376284	0.78365212347821	1.20648507541823
NCOA4	0.0469466699069527	0.791535326270732	0.628508310391821	0.99684946463783
FANCA	0.486836305489301	1.08794676622443	0.857872216723902	1.37972549182011
CENPP	0.990210349772196	1.001447663784	0.794824410590285	1.26178487969892
EIF4A3	0.186060481465196	1.16901993127945	0.927460537272991	1.47349406773342
RELL1	0.056763785659019	0.817791148396888	0.664921289626076	1.00580681176925
OSBPL1A	0.682988348054378	1.04668285305762	0.840847465867325	1.30290574611507
NA.108	NA	NA	NA	NA
FAM104B	0.76432112121282	1.03310897859025	0.834964927977455	1.27827424348129
TBC1D2	0.0464909069356673	1.24523229505067	1.00341476112865	1.5453265476113
CFDP1	0.445414182546771	0.916231908030305	0.731841417477097	1.1470803499846
BAZ2A	0.6395262279289	1.05980114310311	0.831126707400838	1.35139257699363
CLEC2B	0.00355797870091792	1.41648694500942	1.12082587667352	1.79014002722438
ADI1	0.0955699217774634	1.20508343497898	0.967711353550565	1.50068104495465
HEXIM1	0.000173085681444143	1.59378458464244	1.24962480463103	2.03272957837444
ZBED3	0.269982382677385	0.895658883200769	0.736395223077886	1.08936724453956
P2RX1	0.780874195222214	1.03104537703426	0.831240984346206	1.27887651057032
PPIB	0.312958070777905	0.907910137499397	0.752566168629141	1.09532005574434
PARP8	0.6845893308321	1.04785609061974	0.836268708019812	1.31297796523898
FAF1	0.530353972726597	1.07383163367894	0.859613665696967	1.34143327811645
S100B	0.146777847767481	0.850327166502172	0.683083259285042	1.05851853381447
CDKN2A	0.727795133570472	0.960417370579423	0.765050981992791	1.20567327854157
HSPA1B	0.0272638679921446	1.28206756132242	1.02827670286895	1.59849700689438
CALCOCO2	0.548390373638715	0.934371998878998	0.748596071282801	1.16625115436829
CENPQ	0.525118149726291	0.927650525340225	0.735850906352147	1.16944273593404
TSEN15	0.743872460347227	1.04253400129026	0.812029372963781	1.33847023276923
VEGFA	0.109751337028467	0.836251220482691	0.671676435384724	1.04115027253894
CTSA	0.512974899484051	1.07537044881187	0.864993357219156	1.33691385318331
HOXB5	0.00190321565482214	1.41721370701226	1.13721617482105	1.76615030265419
NA.109	NA	NA	NA	NA
KCNE3	0.863329443846608	1.01828977521008	0.828414163497906	1.25168558432066
ICMT	0.0882516823932759	1.26553233963759	0.965350428544833	1.65905774246436
SPC24	0.528704370940105	1.07995918165999	0.850105513814647	1.371961262571
NIN	0.543233638983692	0.934605579353377	0.751509381498393	1.16231095773796
ANKRD33B	0.141720987005061	0.848971385841349	0.682413507702461	1.05618134143329
TMBIM4	0.196484051963042	0.869902609563485	0.704079241552815	1.07478037338017
NA.110	NA	NA	NA	NA
SAMD9L	0.193237308726754	1.16560868848943	0.925327345992287	1.46828430021713
ARL6IP6	0.818042837700902	1.02653374629857	0.821262196731549	1.28311218571069
MPHOSPH6	0.343597266102278	1.13061071217169	0.876966154637893	1.45761677998303
TMEM91	0.186551902697732	1.17147591549973	0.92627973734202	1.48157815103883
HJURP	0.490935510560972	0.921664150977765	0.730749140306834	1.16245748416602
RFX8	0.0187708141743936	0.780913642268105	0.635379148826974	0.959783017441299
NA.111	NA	NA	NA	NA
MKRN1	0.508209649735085	0.929018554971648	0.74696784315137	1.15543859537567
ZYX	0.103339297152374	1.20049691902032	0.963538199423501	1.49572985631454
DNASE2	0.543880091289798	0.935572063431384	0.754537386582105	1.16004203560828
AK4	0.0273753000785041	0.773950140729197	0.616372734974121	0.971812648980804
NUDT15	0.445514175710503	1.09372057001551	0.868868530853932	1.37676143489671
IRF8	0.0140584957919793	1.34914604473636	1.0623263788292	1.71340473728405
SLPI	0.653712833613295	0.954299842833718	0.77790867788717	1.1706877888365
NA.112	NA	NA	NA	NA
NA.113	NA	NA	NA	NA
PRR11	0.334602519535356	1.11082463909351	0.897276097320318	1.37519697950533
BHLHE40	0.276153961708519	1.12838842021607	0.907913466379711	1.40240284347232
PPT1	0.124569867511457	1.19294303382722	0.952452648388231	1.49415625476514
ATXN10	0.949230789966366	1.00714107289897	0.809030694175914	1.25376348267392
ADRB2	0.137152101130244	0.855140816523604	0.695708723561063	1.05110916583249
NA.114	NA	NA	NA	NA
PAXIP1	0.20262048859906	0.866113990819245	0.694300648774248	1.08044468403882
TTK	0.673879909295671	0.949441437275306	0.745639276097596	1.20894790780497
NA.115	NA	NA	NA	NA
SPAG5	0.864284392802911	1.02010493207228	0.811922976496705	1.28166599857568
NA.116	NA	NA	NA	NA
HLA-DQB2	0.0149863053293499	1.31741510832824	1.05503184843913	1.64505229886589
EIF1AY	0.791115217451011	0.971121757284826	0.781807650842406	1.20627812538774
BAG5	0.2219098974846	1.16600897054611	0.911322293106642	1.49187277616054
FADS1	0.0056244316348447	1.43819053270499	1.11200450075964	1.86005722724079
ALG5	0.230786066582304	0.877590327372189	0.70882920391082	1.08653082921528
PLEKHO1	0.0512941498150009	1.26347551008013	0.998686550664553	1.59846987376567
EPS8	0.00536621645507886	1.38468049162045	1.10114552878924	1.74122312968247
TBXAS1	0.968510274108706	0.995272534486034	0.786622365112053	1.25926678649818
CCDC88A	0.41753143975428	0.91129998541067	0.728013217295047	1.14073157420838
GNA13	0.961816014833108	0.994670742913796	0.799232566839441	1.23789986526843
DNAJB1	0.113347513977664	1.2027040585759	0.957044035052949	1.51142162694208
AFF3	0.510877790457256	1.07602146520669	0.864889693697369	1.33869347966895
TNNI2	0.000131711161085766	1.54448515071439	1.23596069994999	1.93002445860436
HLA-DRB5	0.000641669109208042	1.52460945795377	1.19670824447721	1.94235646826144
DEPDC1B	0.849364459433678	1.02197793753766	0.816601863802516	1.27900627112249
B3GALNT2	0.770516875150287	1.03453751883789	0.823501198131271	1.29965552000647
RNF19A	0.80437144787829	0.971548433847787	0.773165577697629	1.22083339783814
METTL7A	0.0469033473753165	1.26814274627154	1.00325782737187	1.60296384542938
SFXN3	0.000303042182893965	1.6399966352078	1.25396602544329	2.14486589661956
GSTK1	0.247213980543744	1.15196275900706	0.906513463286293	1.46387036914867
TMX4	0.00712928681696395	0.735487480289341	0.588013682046131	0.919947698801889
NA.117	NA	NA	NA	NA
RGS14	0.000722569763806126	1.5208627797273	1.19269237644818	1.93932957100639
SEPHS1	0.984317547205427	1.00226659861105	0.79972555967517	1.2561038252915
PDE4B	0.470577158994584	0.913869635151439	0.715536411678926	1.1671770945831
APOO	0.175445064895297	1.16178275602271	0.935228664983039	1.44321835154209
LMBRD1	0.41682724483127	1.09975038175975	0.874204159548707	1.38348792895824
GSAP	0.0306173736452868	1.28264643573544	1.02353553023608	1.60735199756609
PBX3	0.00118994632160327	1.46865858516204	1.1640878083407	1.85291695722224
