"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0048706","GO:0048706","embryonic skeletal system development",44,0.740975090854635,2.62336437506203,1.90944100184389e-10,1.31428292957686e-08,1.11876235541234e-08,377,"tags=32%, list=4%, signal=31%","HOXB6/HOXB5/HOXB3/HOXA3/HOXB7/HOXB4/HOXA11/HOXA6/HOXA9/HOXA7/HOXA5/HOXB2/MMP14/BMI1"
"GO:0000226","GO:0000226","microtubule cytoskeleton organization",358,-0.377032318841113,-1.9696152197259,2.49412817292697e-10,1.69071658267807e-08,1.43919549117221e-08,1405,"tags=28%, list=15%, signal=25%","ENKD1/STAG1/MDM1/PLK3/CCDC88A/GIT1/BRCA2/KIF2A/RAN/ULK4/TUBGCP4/SMC3/ODF2/TUBB4B/PCNT/CHEK2/SASS6/PAX6/GEN1/CDK5RAP2/PATJ/CEP70/TTC12/ABL1/E2F4/SPRY2/TUBA1C/SPAG16/TTLL1/CEP152/KIF20A/HAUS1/CCP110/SKA2/KIF23/EZR/RTTN/AURKB/RACGAP1/STIL/CDK2/INCENP/TUBA1B/SKA3/CDCA8/SMC1A/SPAG1/NDC80/TTK/KIF18A/PRC1/DNAAF5/CKAP5/PLK4/XRCC2/KIFC1/KIF2C/RANBP1/SNCA/TUBB/SAPCD2/SLC16A1/MYBL2/MAD2L1/BRCA1/NEK2/CCNB2/PCLAF/CENPH/ZBED3/KIF18B/MNS1/PLK1/GPSM2/CHEK1/WDR62/SPAG5/TPX2/SKA1/HDGFL3/SPDL1/NUSAP1/CCNB1/SGO1/NUF2/KIF11/STMN1/ESPL1/KIF4A/CCNF/CDK1/KIF4B/BIRC5/CENPE/CENPA/WEE1/ASPM/CDC20/SPC25/DLGAP5"
"GO:0000724","GO:0000724","double-strand break repair via homologous recombination",134,-0.504445303969905,-2.33116065751349,3.19982934119021e-10,2.13672186156492e-08,1.81885036236075e-08,2418,"tags=49%, list=26%, signal=37%","RUVBL2/MRE11/INIP/ZSWIM7/BLM/RFWD3/SMC6/NABP2/RAD51B/RAD21/NSMCE4A/PARPBP/EXD2/ACTB/RUVBL1/ING3/PALB2/UBQLN4/PARP1/MAGEF1/ARID2/RECQL/BRCA2/MAD2L2/PSMD14/TONSL/WRN/GEN1/ABL1/FANCB/WRAP53/MCM5/MMS22L/YEATS4/RAD51D/CDC7/RECQL4/ACTL6A/MCM7/MCMDC2/RAD51C/GINS4/MCM2/RAD54B/NUCKS1/XRCC2/GINS2/RBBP8/RPA3/MCM3/MCM4/CDC45/TIMELESS/RAD54L/BRCA1/DMC1/UHRF1/MCM8/RAD51/CHEK1/POLQ/RMI2/RAD51AP1/FEN1/USP51/MCM6"
"GO:0045132","GO:0045132","meiotic chromosome segregation",46,-0.693974721815455,-2.62624702511248,5.34442410829646e-10,3.51631668537035e-08,2.99320842473941e-08,642,"tags=43%, list=7%, signal=41%","NDC1/NDC80/TTK/FANCD2/SMC2/DMC1/MND1/CCNB2/PLK1/CCNE2/NCAPH/BRIP1/SGO1/TRIP13/PTTG1/NUF2/PTTG2/ESPL1/ASPM/PTTG3P"
"GO:0007389","GO:0007389","pattern specification process",153,0.513486326651058,2.27068407660936,6.69211409597727e-10,4.33920557469598e-08,3.69367945068585e-08,377,"tags=16%, list=4%, signal=16%","C1QA/HOXB6/HOXB5/HOXB3/NKX2-1/HOXA3/HOXB7/HOXB4/HOXA11/PRICKLE1/HOXA6/HOXA9/HOXA7/HOXA5/LAMA5/HOXB2/MEIS1/HOXA10/CITED2/RFX8/DDIT3/DYNC2H1/NEK8/MAFB/BMI1"
"GO:0032392","GO:0032392","DNA geometric change",67,-0.621082078735741,-2.54626881216376,8.20122490351285e-10,5.16792679131218e-08,4.39911515209926e-08,2154,"tags=64%, list=23%, signal=50%","DNA2/DTD1/RFC2/GINS3/MNAT1/XRCC6/DDX1/SUB1/SSBP1/RUVBL1/XRCC5/RECQL/DSCC1/DHX9/WRN/RFC4/MCM5/HNRNPA2B1/RECQL4/MCM7/MCMDC2/GINS4/DDX11/MCM2/RFC5/RAD54B/GINS2/HMGB1/MCM3/MCM4/CHTF18/DDX12P/CDC45/HMGB2/RFC3/MCM8/RAD51/HMGB3/POLQ/BRIP1/MCM6/GINS1/TOP2A"
"GO:1902850","GO:1902850","microtubule cytoskeleton organization involved in mitosis",126,-0.506006317706227,-2.31711140327332,8.13507853767298e-10,5.16792679131218e-08,4.39911515209926e-08,1456,"tags=40%, list=16%, signal=34%","BORA/ENKD1/STAG1/PLK3/KIF2A/RAN/SMC3/PCNT/CHEK2/SASS6/PAX6/CDK5RAP2/SPRY2/KIF23/AURKB/RACGAP1/STIL/INCENP/CDCA8/SMC1A/NDC80/TTK/PRC1/CKAP5/KIFC1/SAPCD2/MYBL2/MAD2L1/NEK2/CENPH/PLK1/GPSM2/WDR62/TPX2/SPDL1/NUSAP1/CCNB1/NUF2/KIF11/STMN1/ESPL1/KIF4A/CDK1/KIF4B/BIRC5/CENPE/CENPA/CDC20/SPC25/DLGAP5"
"GO:0050000","GO:0050000","chromosome localization",83,-0.587663181446331,-2.51822679980254,8.94675523762469e-10,5.40915985582877e-08,4.60446094590699e-08,719,"tags=34%, list=8%, signal=31%","DSN1/AURKB/CENPQ/RACGAP1/INCENP/ECT2/ZWILCH/CDCA8/KNTC1/NDC80/KIF18A/KIFC1/KIF2C/SPC24/CDCA5/NEK2/SPAG5/KIF14/KNL1/SPDL1/CCNB1/SGO1/NUF2/BIRC5/CENPE/CENPF/SPC25/DLGAP5"
"GO:0031055","GO:0031055","chromatin remodeling at centromere",10,-0.936977491961415,-2.4001892590906,8.86785784906034e-10,5.40915985582877e-08,4.60446094590699e-08,599,"tags=100%, list=6%, signal=94%","MIS18A/HJURP/CENPP/OIP5/CENPW/NASP/ITGB3BP/CENPI/CENPA"
"GO:0034080","GO:0034080","CENP-A containing chromatin assembly",10,-0.936977491961415,-2.4001892590906,8.86785784906034e-10,5.40915985582877e-08,4.60446094590699e-08,599,"tags=100%, list=6%, signal=94%","MIS18A/HJURP/CENPP/OIP5/CENPW/NASP/ITGB3BP/CENPI/CENPA"
"GO:0008608","GO:0008608","attachment of spindle microtubules to kinetochore",42,-0.710153967872633,-2.63777801350357,1.00516127782667e-09,5.99612207599535e-08,5.10410316235352e-08,719,"tags=48%, list=8%, signal=44%","DSN1/AURKB/RACGAP1/INCENP/ECT2/ZWILCH/CDCA8/KNTC1/NDC80/KIF2C/SPC24/NEK2/SPAG5/KNL1/CCNB1/SGO1/NUF2/BIRC5/CENPE/SPC25"
"GO:0044839","GO:0044839","cell cycle G2/M phase transition",111,-0.529976329210679,-2.38950774363247,1.31120221483905e-09,7.71884040682886e-08,6.57053963059238e-08,1192,"tags=36%, list=13%, signal=32%","GPR132/PLK3/DONSON/RCC2/RNASEH2B/CHEK2/TOPBP1/ATAD5/CDK3/SKP2/AURKB/DTL/CDK2/CDC25B/CDC7/NDC80/RAD51C/CDC25C/PAXIP1/RBBP8/RRM1/CDC6/BRCA1/CCNB2/PLK1/CHEK1/KIF14/CLSPN/FOXM1/CCNB1/ORC1/CDC25A/MELK/CCNA2/CDK1/APP/CDK14/CENPF/WEE1/PKIA"
"GO:2001251","GO:2001251","negative regulation of chromosome organization",76,-0.586040174380517,-2.44646189901753,1.61256084896243e-09,9.36960680293235e-08,7.97572816342594e-08,1049,"tags=37%, list=11%, signal=33%","GEN1/CDK5RAP2/HASPIN/AURKB/ANAPC15/INCENP/ZWILCH/CDCA8/BUB1B/KNTC1/NDC80/TTK/SPC24/MAD2L1/PLK1/ZWINT/KNL1/SPDL1/CCNB1/TRIP13/NUF2/ESPL1/BUB1/BIRC5/CENPF/TOP2A/CDC20/SPC25"
"GO:0071103","GO:0071103","DNA conformation change",73,-0.597245044493964,-2.471356745505,1.90564440162723e-09,1.09055841297451e-07,9.2832043341453e-08,2180,"tags=63%, list=23%, signal=49%","TOP2B/DNA2/DTD1/RFC2/GINS3/MNAT1/XRCC6/DDX1/TOP1/SUB1/SSBP1/RUVBL1/XRCC5/RECQL/DSCC1/DHX9/WRN/ABL1/RFC4/MCM5/HNRNPA2B1/RECQL4/MCM7/MCMDC2/GINS4/DDX11/MCM2/RFC5/RAD54B/GINS2/HMGB1/MCM3/MCM4/CHTF18/DDX12P/CDC45/HMGB2/RFC3/MCM8/RAD51/HMGB3/POLQ/BRIP1/MCM6/GINS1/TOP2A"
"GO:0003002","GO:0003002","regionalization",141,0.521461975589156,2.28063053999597,1.92566192724601e-09,1.09055841297451e-07,9.2832043341453e-08,377,"tags=17%, list=4%, signal=17%","C1QA/HOXB6/HOXB5/HOXB3/NKX2-1/HOXA3/HOXB7/HOXB4/HOXA11/PRICKLE1/HOXA6/HOXA9/HOXA7/HOXA5/LAMA5/HOXB2/HOXA10/CITED2/RFX8/DDIT3/DYNC2H1/NEK8/MAFB/BMI1"
"GO:0048562","GO:0048562","embryonic organ morphogenesis",96,0.575414481443938,2.38399952133118,2.7302469650967e-09,1.52689061523033e-07,1.29974125259472e-07,787,"tags=23%, list=8%, signal=21%","HOXB6/HOXB5/HOXB3/HOXA3/HOXB7/HOXB4/HOXA11/HOXA9/HOXA7/HOXA5/HOXB2/CITED2/MYO7A/MMP14/CHD7/MAFB/BMI1/SUFU/SATB2/NPHP3/SLC39A1/NEUROD1"
"GO:0035825","GO:0035825","homologous recombination",41,-0.695963563983402,-2.58751491163427,3.22833165714835e-09,1.78315504124465e-07,1.51788225283466e-07,643,"tags=44%, list=7%, signal=41%","RAD51D/RAD51C/FANCD2/RAD54B/NUCKS1/RBBP8/RAD54L/BRCA1/DMC1/MND1/UHRF1/RAD51/EME1/CENPS/BRIP1/RAD51AP1/TRIP13/TOP2A"
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle",163,-0.462311766446721,-2.17932068256522,6.29816150402006e-09,3.43633836207143e-07,2.92512815424192e-07,1431,"tags=36%, list=15%, signal=31%","MSH2/EZH2/GPR132/PLK3/DONSON/FBXO31/MDC1/MAD2L2/CHEK2/PRKDC/TOPBP1/GEN1/CDK5RAP2/ABL1/HASPIN/CTDSPL/RBL1/AURKB/DTL/CDK2/ANAPC15/INCENP/ZWILCH/CDCA8/BUB1B/KNTC1/NDC80/TTK/FANCD2/RBBP8/SPC24/CDC6/TIPIN/BCL2/MAD2L1/BRCA1/FZD3/PLK1/CHEK1/EME1/ZWINT/CLSPN/KNL1/SPDL1/CCNB1/TRIP13/ORC1/INHBA/NUF2/BUB1/CDK1/BIRC5/GTSE1/E2F7/CENPF/WEE1/CDC20/SPC25"
"GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition",139,-0.482171973549717,-2.24098494002728,7.83191879563429e-09,4.22168731224913e-07,3.59364390648128e-07,1414,"tags=37%, list=15%, signal=32%","EZH2/GPR132/PLK3/DONSON/FBXO31/MAD2L2/CHEK2/PRKDC/TOPBP1/GEN1/CDK5RAP2/HASPIN/CTDSPL/RBL1/AURKB/DTL/CDK2/ANAPC15/INCENP/ZWILCH/CDCA8/BUB1B/KNTC1/NDC80/TTK/RBBP8/SPC24/CDC6/BCL2/MAD2L1/BRCA1/PLK1/CHEK1/ZWINT/CLSPN/KNL1/SPDL1/CCNB1/TRIP13/ORC1/INHBA/NUF2/BUB1/CDK1/BIRC5/GTSE1/E2F7/CENPF/WEE1/CDC20/SPC25"
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle",101,-0.532876461500499,-2.36100425787492,9.11437588146851e-09,4.85449020162978e-07,4.1323072605455e-07,774,"tags=29%, list=8%, signal=27%","CDK3/SKP2/AURKB/DTL/CDK2/CDC25B/CDC7/RAD51C/CDC25C/RBBP8/RRM1/CDC6/BRCA1/PLK1/CHEK1/KIF14/CLSPN/FOXM1/CCNB1/ORC1/CDC25A/MELK/CCNA2/CDK1/APP/CDK14/CENPF/WEE1/PKIA"
"GO:0006270","GO:0006270","DNA replication initiation",29,-0.742776453413037,-2.54150100049109,9.88084171995259e-09,5.20081010059622e-07,4.42710654399857e-07,1278,"tags=69%, list=14%, signal=60%","CCNE1/TOPBP1/PRIM2/POLA2/MCM5/ORC6/CDK2/POLA1/MCM7/PRIM1/MCM2/MCM10/MCM3/MCM4/CDC6/CDC45/CCNE2/GMNN/ORC1/MCM6"
"GO:0032465","GO:0032465","regulation of cytokinesis",57,-0.616221392394341,-2.43077399418987,1.03305329994574e-08,5.37427960925259e-07,4.57476969302775e-07,1691,"tags=47%, list=18%, signal=39%","CETN2/KIF13A/CALM1/KIF20B/PLK3/GIT1/BRCA2/KIF20A/CCP110/KIF23/AURKB/SVIL/RACGAP1/CDC25B/INCENP/ECT2/CDCA8/PRC1/CDC6/PDXP/PLK1/KIF14/E2F8/CIT/BIRC5/E2F7/IGF1R"
"GO:0048705","GO:0048705","skeletal system morphogenesis",87,0.58693019660171,2.39189116436077,1.0866860842238e-08,5.58831441473249e-07,4.75696340317204e-07,377,"tags=21%, list=4%, signal=20%","HOXB6/HOXB5/HOXB3/HOXA3/HOXB7/HOXB4/HOXA11/HOXA9/HOXA7/HOXA5/LAMA5/HOXB2/ACP5/CITED2/THBS3/SMPD3/MMP14/BMI1"
"GO:0032508","GO:0032508","DNA duplex unwinding",61,-0.61720013740017,-2.46313402755505,1.14177820566496e-08,5.80490419561934e-07,4.94133199532993e-07,2154,"tags=64%, list=23%, signal=50%","DNA2/DTD1/RFC2/GINS3/MNAT1/XRCC6/DDX1/SUB1/SSBP1/RUVBL1/XRCC5/RECQL/DSCC1/DHX9/WRN/RFC4/MCM5/RECQL4/MCM7/MCMDC2/GINS4/DDX11/MCM2/RFC5/RAD54B/GINS2/MCM3/MCM4/CHTF18/DDX12P/CDC45/RFC3/MCM8/RAD51/POLQ/BRIP1/MCM6/GINS1/TOP2A"
"GO:0000727","GO:0000727","double-strand break repair via break-induced replication",12,-0.89460131326783,-2.43154019542295,1.1689908497925e-08,5.87647759772097e-07,5.00225771088028e-07,807,"tags=92%, list=9%, signal=84%","MCM5/CDC7/MCM7/MCMDC2/GINS4/MCM2/GINS2/MCM3/MCM4/CDC45/MCM6"
"GO:0051231","GO:0051231","spindle elongation",12,-0.89122030795283,-2.42235057072373,1.79201896059021e-08,8.90832536631179e-07,7.58306970691858e-07,763,"tags=83%, list=8%, signal=77%","KIF23/AURKB/RACGAP1/INCENP/CDCA8/PRC1/KIF11/KIF4A/KIF4B/BIRC5"
"GO:0006954","GO:0006954","inflammatory response",409,0.375478260652912,1.88239852926466,1.83127916684643e-08,9.00345383788013e-07,7.66404629919071e-07,1485,"tags=28%, list=16%, signal=24%","C1QA/PTGFR/SCUBE1/PTGER3/SIGLEC1/CXCL8/LPL/FCGR2B/FN1/CD200/AIM2/CCR6/CCR5/PPARG/PLD3/ACP5/C3AR1/TNF/IL2RA/GGT1/TPST1/PTX3/CCL23/NEAT1/MGLL/CD40/CX3CR1/FUT4/DUSP10/YES1/NINJ1/PROK2/P2RX1/NCF1/NFKBIZ/IL1B/ADGRE2/CLU/RELB/LGALS2/CXCL3/CCL5/SERPINA1/HMOX1/TLR7/CD96/TXNIP/TIMP1/CEBPA/BIRC3/TICAM1/PTGER4/NLRC4/SLAMF1/SIGIRR/CD163/TLR6/TREX1/CD180/PBXIP1/VNN1/HLA-E/IL18/CD68/TNFAIP8L2/ADAM8/CARD8/TYROBP/ALOX5/GBP5/F11R/ITGAL/CELF1/ADGRE5/F8/ELF4/NFKB2/FCGR3A/BCL6/RHBDF2/DHRS7B/GBP2/CXCL2/GPX1/CAMK1D/STAB1/AZU1/SIGLEC10/SOCS5/APOL3/TGFB1/TNFRSF1A/HCK/AOAH/ABCD1/SCYL3/PPBP/NFKBIA/IFNGR2/PTPN6/ADA/PRKCD/AKNA/P2RX7/GRN/HDAC5/IFI35/HLA-DRB1/MAPK13/NRROS/CD36/CARD9/FUT7"
"GO:0007131","GO:0007131","reciprocal meiotic recombination",33,-0.709278421235466,-2.49088060622941,2.78236941113719e-08,1.33852911241159e-06,1.13940153135194e-06,643,"tags=42%, list=7%, signal=40%","RAD51D/RAD51C/FANCD2/RAD54B/RAD54L/DMC1/MND1/RAD51/EME1/CENPS/BRIP1/RAD51AP1/TRIP13/TOP2A"
"GO:0140527","GO:0140527","reciprocal homologous recombination",33,-0.709278421235466,-2.49088060622941,2.78236941113719e-08,1.33852911241159e-06,1.13940153135194e-06,643,"tags=42%, list=7%, signal=40%","RAD51D/RAD51C/FANCD2/RAD54B/RAD54L/DMC1/MND1/RAD51/EME1/CENPS/BRIP1/RAD51AP1/TRIP13/TOP2A"
"GO:0065004","GO:0065004","protein-DNA complex assembly",128,-0.483464784182517,-2.2234503808642,3.05184983466864e-08,1.45255065535186e-06,1.23646054891726e-06,1943,"tags=44%, list=21%, signal=35%","MED4/MED24/MED30/CDT1/MED10/TAF1C/TCF4/POLE3/SET/TAF1B/TAF13/CENPX/TAF4/CAND1/SMARCB1/GTF2A1/CHRAC1/CHAF1B/MED26/MIS12/HAT1/SETSIP/NAP1L5/SUPT16H/SSRP1/ANP32B/CHAF1A/PADI4/CENPO/CENPN/TAF4B/KNTC1/RAD51C/MIS18A/MCM2/HJURP/CENPP/OIP5/HMGB1/CENPW/NASP/CENPK/ITGB3BP/CDC45/HMGB2/DNAJC9/CENPI/DMC1/RAD51/CENPH/ASF1B/GMNN/CENPE/CENPA/CENPF/DLGAP5"
"GO:0000022","GO:0000022","mitotic spindle elongation",11,-0.886872509245861,-2.33450258431002,4.15237071447719e-08,1.95554806069168e-06,1.66462905761534e-06,763,"tags=82%, list=8%, signal=75%","KIF23/AURKB/RACGAP1/INCENP/CDCA8/PRC1/KIF4A/KIF4B/BIRC5"
"GO:0007062","GO:0007062","sister chromatid cohesion",40,-0.669532872726137,-2.47424278606127,5.97995766927475e-08,2.78690943878492e-06,2.37231215432413e-06,1402,"tags=52%, list=15%, signal=45%","STAG1/DSCC1/SMC3/PDS5B/KIF22/NAA50/HASPIN/SMC1A/BUB1B/RAD51C/DDX11/SGO2/DDX12P/CDCA5/ESCO2/PLK1/SGO1/FEN1/ESPL1/BUB1/CDC20"
"GO:0006275","GO:0006275","regulation of DNA replication",91,-0.52655719127329,-2.26643359064735,7.54134420561798e-08,3.4783478325706e-06,2.96088804513574e-06,1856,"tags=45%, list=20%, signal=36%","DBF4/CDT1/SSBP1/RUVBL1/JADE1/POLE3/UCHL5/CCDC88A/DSCC1/INO80C/DHX9/SMC3/CHRAC1/FAF1/ZMPSTE24/RFC4/ATAD5/MCM5/CDK2/CDC7/ACTL6A/MCM7/MCM2/RFC5/NUCKS1/MCM3/MCM4/CHTF18/CDC6/TIPIN/TIMELESS/RFC3/ESCO2/PCNA/E2F8/GMNN/MCM6/CCNA2/CDK1/EREG/E2F7"
"GO:1905820","GO:1905820","positive regulation of chromosome separation",24,-0.771670877247037,-2.52208228734211,8.0638740369267e-08,3.68140535114388e-06,3.13373751510213e-06,1120,"tags=67%, list=12%, signal=59%","NCAPH2/NCAPD3/PLSCR1/AURKB/INCENP/CDCA8/NCAPD2/NCAPG/SMC2/NCAPG2/UBE2C/NCAPH/ESPL1/BIRC5/CDC20/DLGAP5"
"GO:0032467","GO:0032467","positive regulation of cytokinesis",26,-0.748811957662244,-2.48453508861591,8.75979853992577e-08,3.95872107753817e-06,3.36979809861259e-06,763,"tags=50%, list=8%, signal=46%","KIF23/AURKB/SVIL/RACGAP1/CDC25B/INCENP/ECT2/CDCA8/CDC6/KIF14/CIT/BIRC5/IGF1R"
"GO:0009952","GO:0009952","anterior/posterior pattern specification",74,0.588180966481426,2.32792355797825,9.76706443389588e-08,4.36978462772502e-06,3.71970938124582e-06,81,"tags=19%, list=1%, signal=19%","HOXB6/HOXB5/HOXB3/HOXA3/HOXB7/HOXB4/HOXA11/PRICKLE1/HOXA6/HOXA9/HOXA7/HOXA5/HOXB2/HOXA10"
"GO:0045005","GO:0045005","DNA-templated DNA replication maintenance of fidelity",48,-0.626481787287585,-2.39397770257255,1.15745679522077e-07,5.12718980377991e-06,4.36443844201014e-06,2465,"tags=69%, list=26%, signal=51%","ATRX/MRE11/BOD1L1/FAM111A/BLM/RFWD3/ATR/DNA2/BARD1/EXD2/PARP1/CENPX/THOC1/DONSON/BRCA2/TONSL/WRN/GEN1/TRAIP/MMS22L/POLE/DDX11/NUCKS1/RBBP8/TIPIN/ALYREF/TIMELESS/BRCA1/MCM8/RAD51/EME1/CENPS/PCNA"
"GO:0051383","GO:0051383","kinetochore organization",17,-0.818902941073338,-2.42434336071513,1.36198822185015e-07,5.97405422015448e-06,5.08531825248075e-06,527,"tags=65%, list=6%, signal=61%","KNTC1/NDC80/CENPW/CENPK/SMC2/CENPH/NUF2/CENPE/CENPA/CENPF/DLGAP5"
"GO:0000910","GO:0000910","cytokinesis",117,-0.475579468871359,-2.14194771519094,1.55838352213813e-07,6.76913386218057e-06,5.76211710076214e-06,958,"tags=26%, list=10%, signal=24%","SPTBN1/KIF20A/CCP110/ANLN/KIF23/AURKB/SVIL/RACGAP1/CDC25B/INCENP/ECT2/CDCA8/PRC1/CDC6/MYH10/PDXP/PLK1/KIF14/IQGAP3/E2F8/NUSAP1/CIT/STMN1/ESPL1/KIF4A/KIF4B/BIRC5/E2F7/CENPA/IGF1R/CEP55"
"GO:1901992","GO:1901992","positive regulation of mitotic cell cycle phase transition",58,-0.574205283096303,-2.2636382481032,1.91845902756092e-07,8.25306316279572e-06,7.02528822035972e-06,673,"tags=36%, list=7%, signal=34%","RCC2/SASS6/RRM2/DTL/STIL/CDC25B/CDC7/RAD51C/CDC25C/TFDP1/RRM1/CDC6/CDCA5/UBE2C/CCNB1/CDC25A/ESPL1/CDK1/APP/CDC20/DLGAP5"
"GO:0007051","GO:0007051","spindle organization",145,-0.44548033344699,-2.08819577792787,2.02251503751385e-07,8.61784026460664e-06,7.33579890298257e-06,1676,"tags=37%, list=18%, signal=30%","KNSTRN/BCCIP/HAUS8/CENPJ/TUBGCP5/DCAF13/BORA/STAG1/PLK3/KIF2A/RAN/TUBGCP4/SMC3/PCNT/CHEK2/SASS6/HAUS1/KIF23/EZR/AURKB/RACGAP1/STIL/INCENP/CDCA8/SMC1A/NDC80/TTK/PRC1/CKAP5/KIFC1/TUBB/MYBL2/NEK2/CCNB2/CENPH/PLK1/GPSM2/WDR62/SPAG5/TPX2/CCNB1/NUF2/KIF11/STMN1/ESPL1/KIF4A/KIF4B/BIRC5/CENPE/ASPM/CDC20/SPC25/DLGAP5"
"GO:0051256","GO:0051256","mitotic spindle midzone assembly",10,-0.894485254445429,-2.29133988655434,2.27314570314512e-07,9.59439044893514e-06,8.16707165241215e-06,763,"tags=90%, list=8%, signal=83%","KIF23/AURKB/RACGAP1/INCENP/CDCA8/PRC1/KIF4A/KIF4B/BIRC5"
"GO:0007017","GO:0007017","microtubule-based process",487,-0.311094036615578,-1.67201103997984,2.72090536401494e-07,1.13769444846755e-05,9.68444230890905e-06,1694,"tags=28%, list=18%, signal=24%","IFT20/CETN2/NSFL1C/KNSTRN/MAP7D3/BCCIP/DST/KIF13A/DYNC2LI1/KIF20B/HAUS8/CENPJ/TUBA4A/DPCD/TUBGCP5/BLOC1S1/BICD1/IFT27/DCAF13/BORA/ENKD1/STAG1/MDM1/PLK3/CCDC88A/GIT1/BRCA2/RASGRP1/KIF2A/RAN/ULK4/TUBGCP4/SMC3/ODF2/KIF22/KIF21B/TUBB4B/PCNT/CHEK2/SASS6/KIF9/PAX6/GEN1/CDK5RAP2/PATJ/SLIRP/CEP70/TTC12/ABL1/E2F4/SPRY2/TUBA1C/SPAG16/TTLL1/CEP152/KIF20A/VBP1/HAUS1/CCP110/RABGEF1/SPA17/SKA2/KIF23/EZR/RTTN/AURKB/RACGAP1/WDR19/STIL/ING2/CDK2/INCENP/TUBA1B/SKA3/CDCA8/SMC1A/SPAG1/NDC80/TTK/KIF18A/PRC1/DNAAF5/CKAP5/PLK4/XRCC2/KIFC1/KIF2C/RANBP1/SNCA/TUBB/SAPCD2/SLC16A1/MYBL2/MAD2L1/BRCA1/NEK2/CCNB2/PCLAF/CENPH/ZBED3/KIF18B/MNS1/PLK1/GPSM2/CHEK1/WDR62/SPAG5/TPX2/KIF14/SKA1/HDGFL3/SPDL1/NUSAP1/CCNB1/SGO1/NUF2/KIF11/STMN1/ESPL1/KIF4A/CCNF/CDK1/KIF4B/BIRC5/CENPE/APP/GTSE1/KIF15/CENPA/WEE1/ASPM/CDC20/SPC25/DLGAP5"
"GO:0051052","GO:0051052","regulation of DNA metabolic process",358,-0.337238137557462,-1.7617305870405,2.94684043489852e-07,1.22075593571629e-05,1.03914899546421e-05,2442,"tags=38%, list=26%, signal=29%","SMARCC1/BRCC3/MSH3/RUVBL2/MRE11/NAT10/BMPR2/IER3/NAF1/FBXO5/BLM/HDAC8/SMC6/UBE2V2/USP37/NABP2/SMARCE1/BRD7/TOP2B/ATR/DNA2/KPNA1/RFC2/HNRNPD/TAF5L/PBRM1/CCT2/NSMCE4A/NEK7/BARD1/PARPBP/SUB1/DBF4/CDT1/ACTB/SSBP1/TRIM28/RUVBL1/CCT5/ING3/MBD3/XRCC5/UBQLN4/JADE1/MAP3K4/POLE3/AIFM1/PARP1/DKC1/MAGEF1/UCHL5/HGF/THOC1/MSH2/ARID2/TAF4/CCDC88A/DSCC1/MBD2/HSP90AA1/HNRNPA1/SMARCB1/INO80C/DHX9/MAD2L2/SMC3/HMGA2/CHRAC1/CCT6A/MSH6/WRN/PRKDC/FAF1/ABL1/ZMPSTE24/PRIM2/RFC4/ATAD5/FANCB/WRAP53/PHF10/MCM5/HNRNPAB/YEATS4/AURKB/HNRNPA2B1/CDK2/GNL3/CDC7/ACTL6A/ERCC8/NSD2/MCM7/FBXO4/MIS18A/DDX11/MCM2/PAXIP1/RFC5/USP1/NUCKS1/DEK/HMGB1/TFDP1/MCM3/MCM4/CHTF18/CDC6/TIPIN/ALYREF/TIMELESS/RFC3/ESCO2/BRCA1/NEK2/SLC15A4/RAD51/TFRC/CHEK1/BCL7A/PCNA/E2F8/POLQ/RMI2/FOXM1/RAD51AP1/GMNN/USP51/IL7R/MCM6/CCNA2/CDK1/EREG/GZMA/E2F7/IGF1R"
"GO:0044786","GO:0044786","cell cycle DNA replication",38,-0.65650857289242,-2.40615885820588,4.09134956941351e-07,1.67933008931707e-05,1.42950292053482e-05,1367,"tags=58%, list=15%, signal=50%","DONSON/BRCA2/WRN/ZMPSTE24/ATAD5/LIG1/CDC7/POLA1/TK1/MCM2/MCM3/MCM4/TIPIN/CDC45/RAD51/PCNA/E2F8/GMNN/FEN1/MCM6/GINS1/E2F7"
"GO:0090329","GO:0090329","regulation of DNA-templated DNA replication",38,-0.65456164196733,-2.39902319344056,4.48942311978437e-07,1.82597082162866e-05,1.55432850214161e-05,962,"tags=50%, list=10%, signal=45%","ZMPSTE24/RFC4/MCM5/CDK2/CDC7/MCM7/MCM2/RFC5/MCM3/MCM4/CHTF18/TIPIN/TIMELESS/RFC3/PCNA/E2F8/GMNN/MCM6/E2F7"
"GO:0010389","GO:0010389","regulation of G2/M transition of mitotic cell cycle",77,-0.531678301244629,-2.21772845120041,5.45352386194744e-07,2.19811403228404e-05,1.87110946728552e-05,774,"tags=30%, list=8%, signal=28%","CDK3/AURKB/DTL/CDK2/CDC25B/CDC7/RAD51C/CDC25C/RBBP8/RRM1/CDC6/BRCA1/PLK1/CHEK1/KIF14/CLSPN/CCNB1/ORC1/CDC25A/CDK1/APP/CENPF/PKIA"
