"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0060759","GO:0060759","regulation of response to cytokine stimulus",107,0.415382843848728,2.08197846953483,1.48410450262989e-05,0.00010930163779955,6.25140538824214e-05,1447,"tags=37%, list=15%, signal=32%","IL1R2/KLF4/IL1RN/TLR4/PADI2/RBM47/TICAM2/MAPK7/OAS1/TNFAIP3/IL1R1/HIF1A/HSPA1B/RIPK2/SH2B3/LAPTM5/TLR2/CXCR4/SAMHD1/CARD16/PTPRC/CASP1/NAIP/IRF7/CD300LF/HSPA1A/ISG15/RABGEF1/STAT2/SPPL2A/CASP8/PTPN6/ADAM17/CYLD/OAS3/GAS6/MAPKAPK2/NR1H2/SYK/IRAK3"
"GO:0022616","GO:0022616","DNA strand elongation",33,-0.593896271124035,-2.19521648401256,1.54945461590872e-05,0.000113929004441288,6.51606331414243e-05,2517,"tags=67%, list=26%, signal=49%","LIG3/NFRKB/POT1/POLE3/MRE11/NUCKS1/INO80C/POLE/LIG1/ACTL6A/RUVBL1/POLA1/RFC3/RUVBL2/RFC4/DNA2/PCNA/POLD2/GINS1/MCM7/MCM3/MCM4"
"GO:0045859","GO:0045859","regulation of protein kinase activity",280,0.295597229132453,1.71795354902656,1.64246828190105e-05,0.000120572103421373,6.89600917401041e-05,1852,"tags=34%, list=19%, signal=28%","C5AR1/S100A12/LILRA5/NCF1/LRRK2/TNF/SLC11A1/THBS1/CAMK1/TRIB1/DUSP1/TLR4/RGS2/FGR/CD86/CDKN1A/SLC8A1/RGCC/NOD2/PTPRO/CD4/ADAM8/NEDD9/LILRB4/CDKN2A/ERN1/PTPRJ/FCGR1A/MAP2K1/CDKN2D/TNFRSF10B/ADAM9/VEGFA/IQGAP1/PTPRC/RASSF2/PIK3R5/SH3BP5/PRLR/JAK2/PKIB/LYN/PRNP/ADRB2/MVP/SERTAD1/LAT/UNC119/MALT1/MAP3K12/TLR6/RGS14/EPGN/CHP1/MAP2K3/RAP2C/TSPYL2/DLG4/PAK1/CCR7/CASS4/HIPK3/SNX9/SYAP1/RALB/CDKN1B/ADAM17/TGFBR2/DUSP10/RAPGEF2/PTPN22/PRKCD/GAS6/DUSP22/IRAK3/CORO1C/LCP2/RAP1A/HEXIM1/CD300A/CSF1R/CD40/CCND3/FBXW7/CCNG2/TGFB1/DUSP3/PINK1/ACTB/CALM1/RAP2B/TRAF6/DDX3X/OSBPL8/PYCARD/PDPK1"
"GO:0001510","GO:0001510","RNA methylation",76,-0.460368607559942,-2.07460013198806,1.65569839683188e-05,0.000121346323346415,6.94028996164111e-05,3623,"tags=64%, list=38%, signal=40%","NSUN6/VIRMA/TRMT61B/BUD23/TRMT2A/METTL16/TRMT11/METTL5/TRMT112/NSUN5P1/FTSJ1/FTSJ3/MRM2/TRMT1L/SNRPB/METTL3/SNRPD3/DIMT1/SNRPG/NSUN5/TYW3/ZCCHC4/TARBP1/TGS1/SNRPD2/TRMT10A/TRMT5/GTPBP3/CBLL1/TRMT13/EMG1/METTL8/SNRPF/TRMT10C/NOP2/TFB1M/ALKBH8/TFB2M/SNRPE/MRM3/METTL2A/WDR4/HENMT1/SNRPD1/METTL2B/FBL/METTL1/TRMT61A/MRM1"
"GO:0030101","GO:0030101","natural killer cell activation",46,0.541396964620694,2.26792395715745,1.68294847038139e-05,0.000123143899402341,7.04310065019092e-05,1920,"tags=57%, list=20%, signal=45%","FGR/NFIL3/TICAM2/TYROBP/SLAMF7/FCGR3A/PTPRC/SLAMF1/JAK2/HAVCR2/MERTK/CLNK/HLA-F/GATA3/PRDM1/SNX27/CASP8/PTPN22/GAS6/RAB27A/TYK2/TICAM1/ELF4/HLA-E/CD2/AP1G1"
"GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition",138,-0.387348679113286,-1.92630542011728,1.70009241243267e-05,0.000124197381082723,7.1033535538595e-05,2058,"tags=43%, list=22%, signal=35%","FBXO5/RBL1/MRE11/PINX1/ZW10/CHEK2/PCID2/KANK2/NDC80/RBBP8/RFWD3/LCMT1/ABRAXAS1/NUF2/KNL1/ZNF830/BARD1/BLM/MRNIP/TPRA1/CRADD/KNTC1/SPC24/MAD2L2/CENPF/CDK1/SPDL1/CCNG1/AVEN/NAE1/PRKDC/CDCA8/SPC25/E2F7/EZH2/CLSPN/PLK1/ZWINT/XRCC3/ZWILCH/ORC1/TP53/BIRC5/CTDSPL/CCNB1/CDK2/BUB1B/MAD2L1/WEE1/BRCA1/BUB1/CDC20/GFI1B/HASPIN/TRIP13/CHEK1/CCND1/TICRR/CDC6/DTL"
"GO:0010595","GO:0010595","positive regulation of endothelial cell migration",54,0.498554133529869,2.13978698268661,1.77961913969834e-05,0.000129797383059934,7.42364045201838e-05,1142,"tags=33%, list=12%, signal=30%","HMOX1/THBS1/RIN2/RHOB/RRAS/PTGS2/ANXA1/GRN/HIF1A/MAP3K3/VEGFA/HDAC9/ADGRA2/ZC3H12A/PLK2/TMSB4X/GATA3/MAP2K3"
"GO:0070424","GO:0070424","regulation of nucleotide-binding oligomerization domain containing signaling pathway",12,0.793186051494569,2.30006418062592,1.82127453120481e-05,0.000132621633335075,7.58517081645937e-05,1349,"tags=75%, list=14%, signal=64%","SLC15A3/TLR4/TNFAIP3/BIRC3/HSPA1B/HSPA1A/NAGK/SLC15A2/PTPN22"
"GO:0030001","GO:0030001","metal ion transport",286,0.300178305631559,1.7371318220538,1.88628498187077e-05,0.000137134737749512,7.84329362067438e-05,1817,"tags=32%, list=19%, signal=27%","LGALS3/LILRA5/FLVCR2/LILRB2/CCR1/SLC11A1/SLC24A4/SGK1/TCN2/VMP1/SLC8A1/LILRB1/PTGS2/BEST1/VDR/AHNAK/CATSPER1/SLC31A2/FTH1/CD4/ANXA2/SLC1A3/CCR5/KCNQ1/FTL/DDIT3/CACNA2D4/ANXA2P2/ATP2B1/SLC9A9/LILRA2/SLC12A9/CXCR4/PTPRC/SLC6A6/P2RX7/STAC3/PRKACA/CAMK2D/FLNA/LYN/PRNP/ADRB2/KCNA3/CAPN3/KCNK6/HOMER3/CACNA2D3/DPP6/CD63/PER1/KCNE3/CHP1/GNAI2/TSPO/GPM6A/FYN/CCR7/MCUB/PTPN6/CTNNB1/SLC38A6/CDKN1B/SLC22A4/P2RX1/PLCB2/CHD7/ANO6/SELENOK/PRKCB/GAS6/CALCRL/PDE4B/B2M/GLRX/G6PD/PDE4D/PRKCE/SLC25A25/TRPV2/DIAPH1/SLC30A1/SESTD1/SARAF/STIM2/UTRN/P2RX4/CD33/FXYD6/CALM1/PPP3CC/SLC25A37"
"GO:0009593","GO:0009593","detection of chemical stimulus",18,0.699353812905022,2.32220918476794,1.94027687393926e-05,0.000140833579838738,8.05484544946992e-05,1350,"tags=61%, list=14%, signal=53%","CLEC7A/SLC24A4/TLR4/LY96/TLR1/NOD2/NR4A1/TLR2/SOD2/TLR6/PLCB2"
"GO:0070555","GO:0070555","response to interleukin-1",56,0.500016984342249,2.16426746940987,1.94354705136348e-05,0.000140844868049129,8.05549106815128e-05,1946,"tags=50%, list=20%, signal=40%","CXCL8/IL1R2/IL1RN/NFKBIA/ANXA1/KLF2/IL1R1/HIF1A/GBP1/RIPK2/SIRPA/ZC3H12A/CCL23/MYD88/GBP2/MAPK13/TANK/IRAK3/PRKCA/MAPK3/KMO/IL1RAP/CD40/TOLLIP/TRAF6/PYCARD/EGR1/RORA"
"GO:0006284","GO:0006284","base-excision repair",34,-0.587181246098583,-2.19901149452825,1.95389455447264e-05,0.000141142351043535,8.07250533098921e-05,2700,"tags=71%, list=28%, signal=51%","NEIL3/XRCC1/LIG3/MUTYH/RPA2/PARP2/RPS3/RPA1/POLQ/POLD1/HMGA2/POLE/RPA3/PARP1/LIG1/WRN/APEX2/APEX1/NTHL1/PRMT6/FEN1/DNA2/PCNA/UNG"
"GO:0030522","GO:0030522","intracellular receptor signaling pathway",205,0.329092048562459,1.83431193245861,1.95098101927735e-05,0.000141142351043535,8.07250533098921e-05,1893,"tags=35%, list=20%, signal=28%","SLC15A3/MEFV/TNF/SCIMP/TLR8/TLR4/PADI2/NFKBIA/TLR7/RXRA/VDR/NOD2/PELI1/RARA/OAS1/TNFAIP3/NR4A1/NLRP1/KLF2/AHR/BIRC3/HSPA1B/NLRP3/RIPK2/NR4A2/RARG/NR4A3/CD36/JAK2/RIOK3/HAVCR2/IRF7/HSPA1A/USP15/MYD88/GBP2/ZBTB7A/ZDHHC7/PRCP/UNC93B1/TLR6/PER1/FLOT1/PPARD/NAGK/PAK1/SLC15A2/CYLD/PTPN22/LACC1/OAS3/PIK3AP1/NR1H2/CITED2/EP300/MAP2K6/TICAM1/DDX5/GBP5/TRERF1/RTN4/NR3C1/NPLOC4/NCOA1/TRAF6/DDX3X/NCOR2/PYCARD/RNF135/WDFY1/KDM5D"
"GO:0002455","GO:0002455","humoral immune response mediated by circulating immunoglobulin",18,0.698456780214453,2.31923058149927,2.0023644299925e-05,0.000144412949799459,8.2595641811325e-05,672,"tags=56%, list=7%, signal=52%","CR1/C2/C1QA/TNF/FCER2/NOD2/CD55/FCGR2B/BCL3/PTPRC"
"GO:0062208","GO:0062208","positive regulation of pattern recognition receptor signaling pathway",43,0.53367846862656,2.1880274402347,2.03403412065224e-05,0.000146463412318303,8.37683847543169e-05,1870,"tags=51%, list=20%, signal=41%","CD14/SLC15A3/TLR4/TICAM2/TLR1/PELI1/NINJ1/HSPA1B/CD36/HSPA1A/USP15/MYD88/GBP2/TLR6/FLOT1/NAGK/PTPN22/IFI35/GBP5/RTN4/DDX3X/WDFY1"
"GO:0010038","GO:0010038","response to metal ion",160,0.349804036695446,1.86426982304952,2.03856381494817e-05,0.000146556209398977,8.38214591804479e-05,1472,"tags=32%, list=15%, signal=27%","CD14/HMOX1/JUN/NCF1/LRRK2/S100A8/SLC11A1/THBS1/CRIP1/CYBB/PTGS2/FBP1/JUNB/FOS/HIF1A/MAP1LC3A/NEUROD2/ADAM9/FOSB/TCIRG1/HVCN1/IQGAP1/SERPINF1/P2RX7/JUND/CAMK2D/TXNIP/PRNP/CAPN3/ALOX5AP/MTF1/ADCY7/UCP2/PLSCR1/CPNE5/SOD2/TIGAR/TSPO/SLC25A24/DLG4/NDRG1/CASP8/SMPD3/CDKN1B/MT1F/OGG1/TUBA1A/B2M/CPNE8/MAPK3/G6PD"
"GO:2001251","GO:2001251","negative regulation of chromosome organization",74,-0.462531224752011,-2.06682344825141,2.0838714357999e-05,0.000149575660836304,8.55484063117853e-05,2292,"tags=47%, list=24%, signal=36%","POT1/AURKB/FBXO5/NAA10/PINX1/ZW10/PCID2/NDC80/LCMT1/NUF2/KNL1/KNTC1/SPC24/TOP2A/HNRNPA1/MAD2L2/CENPF/SPDL1/CDCA8/SPC25/PARP1/PLK1/ZWINT/XRCC3/ZWILCH/BIRC5/SETMAR/CCNB1/NAT10/BUB1B/MAD2L1/BUB1/CDC20/HASPIN/TRIP13"
"GO:0016045","GO:0016045","detection of bacterium",10,0.825602620538036,2.27805469779584,2.11973113989559e-05,0.000151908466158603,8.68826325919335e-05,1353,"tags=90%, list=14%, signal=77%","NLRC4/TLR1/CD1D/NOD2/TLR2/NAIP/TLR6/HLA-B/HLA-DRB1"
"GO:0045861","GO:0045861","negative regulation of proteolysis",119,0.389434441111112,1.98922824643186,2.1662859635803e-05,0.000154999131761236,8.86503100019452e-05,1449,"tags=29%, list=15%, signal=25%","SERPINA1/LRP1/CR1/IL1R2/LRRK2/TNF/THBS1/KLF4/SERPINB2/PLAUR/CST3/RECK/CDKN2D/CTSZ/CSTA/CD44/VEGFA/CARD16/SERPINF1/NAIP/IFI6/CAST/SERPINB10/PRNP/HIPK2/PICALM/TIMP1/SERPINI2/CSTB/GAS6/TRIM39/CLN8/NR1H2/TIMP2"
"GO:0000076","GO:0000076","DNA replication checkpoint signaling",14,-0.742338133699602,-2.18444920930157,2.17229623683508e-05,0.000155183626903132,8.87558302802661e-05,1227,"tags=79%, list=13%, signal=69%","ZNF830/NAE1/CLSPN/TIMELESS/ORC1/TIPIN/CDT1/DNA2/CDC45/TICRR/CDC6"
"GO:0002548","GO:0002548","monocyte chemotaxis",21,0.689432241924329,2.37947679706352,2.20020730996327e-05,0.000156929612865204,8.975443069201e-05,1365,"tags=67%, list=14%, signal=57%","S100A12/LGALS3/FPR2/CCR1/DUSP1/PTPRO/ANXA1/CX3CR1/AIF1/CCL23/LYN/MOSPD2/CCR2/ANO6"
"GO:0007193","GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway",17,0.720499344074037,2.34589715906073,2.20834467978183e-05,0.000157261962865723,8.99445151798418e-05,1143,"tags=65%, list=12%, signal=57%","S1PR3/MARCO/FPR2/RXFP2/RGS2/PSAP/RGS1/GABBR1/FLNA/ADCY7/GNAI2"
"GO:0055082","GO:0055082","intracellular chemical homeostasis",311,0.28950800965625,1.69442982775725,2.21451128707168e-05,0.000157453145285191,9.00538601842951e-05,1495,"tags=26%, list=16%, signal=23%","HMOX1/HK3/S100A9/NCF1/LRRK2/S100A8/PPARGC1A/CCR1/SLC11A1/SLC24A4/ICAM1/SLC8A1/DMXL2/VDR/SLC31A2/FTH1/SLC1A3/CCR5/KCNQ1/FTL/IRS2/HERPUD1/DDIT3/ERN1/GRN/HIF1A/FBXL5/ATP2B1/SLC9A9/GRINA/SIDT2/TCIRG1/HVCN1/HK2/PTPRC/SERPINF1/PTPRN2/KCTD7/P2RX7/PRKACA/CAMK2D/NEUROD1/FLNA/CCL23/NPTN/LYN/PRNP/TIAM1/NADK/HEXB/ATP6V0A1/CAPN3/ATP6V0D1/UCP2/FOXO1/SOD2/PICALM/ATP6AP2/KCNE3/CHP1/ATP6V1B2/TBXAS1/CCR7/MCUB/PTPN6/CCR2/ATP6V0C/MT1F/P2RX1/PLCB2/HLA-DRB1/CHD7/SLC26A6/SELENOK/LACC1/PRKCB/GAS6/KLF7/B2M/MAPK3/PDE4D/CCDC186"
"GO:0006298","GO:0006298","mismatch repair",26,-0.620461499437136,-2.18042129994944,2.2198559915752e-05,0.000157585381379954,9.01294913872638e-05,2418,"tags=73%, list=25%, signal=55%","MUTYH/MLH3/RPA2/MLH1/PMS1/HMGB1/PMS2P5/RPA1/PMS2P1/RNASEH2B/MSH5/RPA3/LIG1/MCM8/MSH6/RNASEH2A/PCNA/MSH2/EXO1"
"GO:0010389","GO:0010389","regulation of G2/M transition of mitotic cell cycle",77,-0.456054805928454,-2.05674322528555,2.26856979453846e-05,0.000160359070933873,9.17158772980113e-05,2058,"tags=45%, list=22%, signal=36%","FBXO5/MRE11/PINX1/AURKA/RBBP8/ABRAXAS1/ZNF830/BARD1/BLM/MRNIP/PBX1/RNASEH2B/CENPF/CDK1/CCNG1/AVEN/NAE1/CLSPN/PLK1/RAD51C/CDC7/ORC1/CCNB1/CDK2/BRCA1/RRM1/CDK4/CHEK1/CDK6/CCND1/TICRR/STOX1/CDC6/DTL/CDC25A"
"GO:0032956","GO:0032956","regulation of actin cytoskeleton organization",176,0.339782824912219,1.84834488822316,2.26956668283235e-05,0.000160359070933873,9.17158772980113e-05,2678,"tags=55%, list=28%, signal=40%","LRP1/S100A10/ARHGEF10L/CDC42EP3/RGCC/HCK/C9orf72/FMN1/MEGF9/ARPIN/COTL1/NEDD9/MTSS1/BST1/MYADM/SDC4/EPS8/CAPG/SSH2/FLNA/PLEK/SORBS3/VASP/TMOD2/AKAP13/ARAP1/TMSB4X/PTGER4/RHOC/PREX1/SMAD3/VILL/HCLS1/RHOQ/ADD3/PAK1/CCR7/TMSB10/GPR65/SNX9/PICK1/PRKCD/ARPC5/CDC42/CAPZA2/RNH1/WAS/PRKCE/ROCK1/CSF1R/WASHC4/FCHSD1/SVIL/TRIOBP/ARF6/PYCARD/CARMIL1/RASA1/PLEKHG2/ARPC3/TAOK1/LIMK1/RHOA/CAPZB/GRB2/TESK1/NEB/CCDC88A/FLII/ARPC2/PPFIA1/GMFG/TWF1/TMOD3/WASHC2A/BAIAP2/TWF2/ARHGAP17/SH3BP1/ARF1/RHOG/WDR1/EFNA5/FER/CORO1B/NCKAP1L/GMFB/TRPM2/INPP5K/WASHC2C/TMSB4Y/CAPN10/RAC1/ARFGEF1/ARHGAP18/PTK2B"
"GO:0044089","GO:0044089","positive regulation of cellular component biogenesis",253,0.305467416247331,1.74908300578496,2.26454895182202e-05,0.000160359070933873,9.17158772980113e-05,2207,"tags=38%, list=23%, signal=30%","LGALS3/CLEC7A/S100A10/TNF/TPPP3/ARHGEF10L/TLR4/CDC42EP3/RGCC/HCK/WIPI1/FMN1/MPP7/SNX18/PTPRJ/HSPA1B/MTSS1/SDCBP/SDC4/FNIP2/EPS8/VEGFA/P2RX7/NDEL1/CD36/BCL2L11/FLNA/SNX30/RIPOR2/PLEK/ABCA1/SORBS3/VASP/HSPA1A/BMF/MYD88/GBP2/LCP1/ARAP1/ISG15/RHOC/CLIP1/DEF8/SMAD3/TLR6/PLEKHM1/FLOT1/RHOQ/GPM6A/PAK1/CCR7/SEMA4A/TPBG/GPR65/SMPD3/SNX9/RALB/CDKN1B/MAP4K4/PTPN22/CDC42/NR1H2/SYK/PRKCA/PRKCE/ROCK1/ULK1/IL1RAP/PIP4K2C/FCHSD1/GBP5/TGFB1/PINK1/DDX3X/ARF6/PYCARD/CARMIL1/TRABD2A/FNIP1/IFT20/ACTR2/CLSTN3/FES/MSN/LIMK1/RHOA/DLG5/SPIDR/ACTR3/CHMP2A/SLITRK4/GRB2/TESK1/CCDC88A/ARPC2"
"GO:0006911","GO:0006911","phagocytosis, engulfment",29,0.601824831777993,2.26795916667284,2.28510023591581e-05,0.000161204731151502,9.21995447843853e-05,1420,"tags=55%, list=15%, signal=47%","MARCO/THBS1/ITGAM/MSR1/ITGB2/FCGR2B/FCGR1A/RAB31/AIF1/ABCA7/CD36/ABCA1/BIN2/MYH9/ANO6/CDC42"
"GO:2001235","GO:2001235","positive regulation of apoptotic signaling pathway",84,0.435696575211939,2.07839766077465,2.30093660353355e-05,0.000162069085999668,9.26939044906037e-05,1715,"tags=39%, list=18%, signal=33%","G0S2/S100A9/S100A8/TNF/THBS1/CTSS/CTSL/TLR4/TNFSF10/CTSH/ATF3/MCL1/NACC2/DDIT3/PTPRC/TNFSF12/PEA15/BCL2L11/DEDD2/JAK2/SKIL/LTBR/TLR6/FAS/CYLD/PRKCD/TRIM39/STK4/VNN1/FBXW7/PMAIP1/BBC3/LTB"
"GO:0099024","GO:0099024","plasma membrane invagination",36,0.572041304632835,2.25671148214339,2.36266274174249e-05,0.000166158023610568,9.50325342794678e-05,1420,"tags=50%, list=15%, signal=43%","MARCO/THBS1/ITGAM/SNX18/MSR1/ITGB2/FCGR2B/FCGR1A/RAB31/AIF1/ABCA7/CD36/ABCA1/BIN2/SNX9/MYH9/ANO6/CDC42"
"GO:0045776","GO:0045776","negative regulation of blood pressure",13,0.772772697994269,2.30510122398917,2.36825650873389e-05,0.000166292793982836,9.51096149388553e-05,1304,"tags=77%, list=14%, signal=67%","TNF/IER3/PTAFR/SCPEP1/ADRB2/KCNK6/SOD2/PRCP/GCH1/BMPR2"
"GO:0008544","GO:0008544","epidermis development",109,0.396099492577671,1.98997349606336,2.39728127309217e-05,0.000168069859177098,9.6125990828029e-05,1592,"tags=35%, list=17%, signal=29%","MAFB/TNF/KLF4/ZFP36/NFKBIZ/CDKN1A/PLEC/EMP1/VDR/ANXA1/KCNQ1/PTCH2/ASAH1/MAP2K1/CSTA/ADAM9/FOSL2/HPSE/PALLD/TXNIP/CFLAR/ACVR1B/STS/MAFF/NCOA3/JAG1/BCL11B/CTNNB1/ZFP36L1/MAFG/HLA-DRB1/KLF7/RBPJ/WAS/ST14/STK4/NOTCH1/ROCK1"
"GO:0002431","GO:0002431","Fc receptor mediated stimulatory signaling pathway",26,0.631454682486424,2.31944508300951,2.47783583789038e-05,0.000173448508652327,9.92022593074249e-05,1526,"tags=62%, list=16%, signal=52%","FGR/FCER1G/HCK/PTPRJ/FCGR2B/MYO1G/PTPRC/NR4A3/LYN/PLSCR1/RABGEF1/FYN/PAK1/PRKCD/SYK/PRKCE"
"GO:0051054","GO:0051054","positive regulation of DNA metabolic process",206,-0.339888479929933,-1.78479717784067,2.51929506554804e-05,0.000176078087888844,0.000100706222664143,3217,"tags=52%, list=34%, signal=35%","TNKS/TNFSF4/FBXO4/DHX9/ERCC2/ACD/MGMT/DBF4/PMS2/MRGBP/SMARCD2/TOP2B/UCHL5/HSP90AA1/ARID1B/MBTD1/BCL7C/BRD8/SMARCB1/VPS72/XRCC1/FUS/TP53BP1/CCT5/NEK2/SSBP1/FAF1/NFRKB/POT1/STPG1/AURKB/TNFAIP1/FANCB/RNF8/MLH1/TCP1/GFER/USP1/MRE11/SMARCA4/RIF1/NSD2/CCT8/HMGB1/ABRAXAS1/INO80C/TFRC/RPS3/MRNIP/PAXIP1/SMARCC1/EXOSC3/HMCES/RFC2/HNRNPA1/ATAD5/MAD2L2/CDK1/CCT3/HNRNPAB/BCL7A/PRKCQ/TRIM28/GNL3/FOXM1/PRKDC/E2F8/CCT7/E2F7/CCT4/IGF1R/PARP1/CCT6A/HSP90AB1/RAD51AP1/CCNA2/WRN/ACTL6A/TIMELESS/CHTF18/WRAP53/DDX11/RUVBL1/PRIM2/CDC7/SETMAR/TMEM161A/RFC3/CCT2/DKC1/RUVBL2/NPM2/TOX/YEATS4/CDK2/RFC4/CDT1/BRCA1/ENDOG/DNA2/PCNA/RAD51/MSH2/RFC5/WT1/DSCC1/MYC"
"GO:0062125","GO:0062125","regulation of mitochondrial gene expression",25,-0.637429155678137,-2.22035998825086,2.57401082268542e-05,0.000179470676238357,0.000102646581977616,3197,"tags=92%, list=34%, signal=61%","FASTKD3/MPV17L2/RMND1/NGRN/MTG1/COA3/THAP11/TACO1/MALSU1/FASTKD2/MTG2/METTL8/TRMT10C/UQCC2/SHMT2/RPUSD4/MRPS27/RCC1L/LRPPRC/TSFM/C1QBP/TRUB2/RPUSD3"
"GO:0010971","GO:0010971","positive regulation of G2/M transition of mitotic cell cycle",20,-0.67455172272893,-2.17661616813317,2.58371097371009e-05,0.000179470676238357,0.000102646581977616,1397,"tags=55%, list=15%, signal=47%","PBX1/CDK1/RAD51C/CDC7/CCNB1/RRM1/CDK4/CCND1/STOX1/DTL/CDC25A"
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity",59,0.485349791340457,2.15592442010382,2.57995890654255e-05,0.000179470676238357,0.000102646581977616,1197,"tags=36%, list=13%, signal=31%","SERPINA1/CR1/TNF/THBS1/KLF4/SERPINB2/PLAUR/CST3/RECK/CDKN2D/CD44/VEGFA/CARD16/SERPINF1/NAIP/IFI6/CAST/SERPINB10/PICALM/TIMP1/SERPINI2"
"GO:0051248","GO:0051248","negative regulation of protein metabolic process",498,0.260477560397936,1.60319334624556,2.57794778220459e-05,0.000179470676238357,0.000102646581977616,1454,"tags=22%, list=15%, signal=20%","NLRP12/PTX3/SERPINA1/LRP1/LGALS3/CR1/IL1R2/LILRB2/LRRK2/TNF/THBS1/KLF4/SERPINB2/TRIB1/DUSP1/RGS2/ZFP36/PLAUR/CDKN1A/SLC8A1/PPP1R15A/C9orf72/PTPRO/RARA/ANXA2/TNFAIP3/HBEGF/LILRB4/CDKN2A/CADM1/PTPRJ/HSPA1B/DUSP6/SOCS3/CPEB4/ARRB2/SAMSN1/CST3/RECK/CDKN2D/MYADM/CTSZ/SQSTM1/CSTA/CELF4/SIRPA/CD44/VEGFA/CARD16/PTPRC/SERPINF1/RASSF2/ABCA7/ZC3H12A/NAIP/IFI6/AGO4/PPP1R15B/SH3BP5/LDLR/CAST/FLNA/SERPINB10/TOB1/PKIB/LYN/PRNP/SPOPL/MVP/CAPN3/BTG2/HSPA1A/HIPK2/ISG15/CPEB2/PICALM/RABGEF1/SMAD3/RIC1/RGS14/MDM4/ITM2B/CHP1/FURIN/CPEB3/TSPO/TIMP1/FYN/SERPINI2/CSTB/MICAL1/PTPN6/CTNNB1/HIPK3/CDKN1B/ZFP36L1/DUSP10/PTPN22/SESN2/PRKCD/CTSA/GAS6/TRIM39/DUSP22/CLN8/NR1H2/DNAJC3/IRAK3/TIMP2/CORO1C"
"GO:0002832","GO:0002832","negative regulation of response to biotic stimulus",92,0.413096506299709,1.9924630942995,2.59683113205638e-05,0.000180105373913481,0.000103009591402366,1447,"tags=33%, list=15%, signal=28%","VSIG4/CR1/MEFV/FGL2/TRIB1/LILRB1/DTX4/OAS1/TNFAIP3/AHR/GRN/CLEC12B/ARRB2/LILRA2/SAMHD1/CARD16/RIOK3/HAVCR2/USP15/TRIM38/ISG15/HLA-F/STAT2/HLA-B/DUSP10/PTPN22/YWHAZ/OAS3/NR1H2/IRAK3"
"GO:0045778","GO:0045778","positive regulation of ossification",21,0.686442276722563,2.36915735972219,2.6498774082919e-05,0.000183502996022909,0.000104952829727947,1393,"tags=67%, list=15%, signal=57%","SLC8A1/RXRA/VDR/ALOX5/FAM20C/ATP2B1/ACVR1/P2RX7/ADRB2/ISG15/SMAD3/BMPR2/ANO6/ACVR2A"
"GO:0032733","GO:0032733","positive regulation of interleukin-10 production",25,0.627403576925722,2.26077831372825,2.75844320656461e-05,0.000190729054741363,0.000109085706720252,1017,"tags=40%, list=11%, signal=36%","CLEC7A/LILRA5/TLR4/CD83/RBM47/NOD2/BCL3/TLR2/IRF4/ISG15"
"GO:0097242","GO:0097242","amyloid-beta clearance",23,0.659635446277796,2.33115680209229,2.8045281608792e-05,0.000193619486160241,0.000110738862053519,777,"tags=48%, list=8%, signal=44%","C5AR1/LRP1/MARCO/TNF/ITGAM/IFNGR1/MSR1/ITGB2/ABCA7/CD36/LDLR"
"GO:0043434","GO:0043434","response to peptide hormone",203,0.326173593030108,1.80393468923084,2.84836249624468e-05,0.000196345963536867,0.00011229824539912,2032,"tags=39%, list=21%, signal=32%","CYP1B1/ADM/PDK4/SLC24A4/CYBB/TNFSF10/PTGS2/FBP1/ANXA1/ZBTB7B/CTSD/KCNQ1/NR4A1/FOS/IRS2/PTPRE/RETN/SOCS3/ATP2B1/RAB31/TLR2/NR4A2/NR4A3/HDAC9/MYO5A/SORT1/NDEL1/PRKACA/SLC2A4/JAK2/LYN/BTG2/UCP2/CFLAR/FOXO1/CPEB2/MYO1C/ZDHHC7/SRD5A1/STAT2/GNAI2/SESN3/RHOQ/TIMP1/SYAP1/AGTRAP/CDKN1B/ZFP36L1/STAT6/SESN2/PRKCB/PRKCD/PRKCA/MAPK3/ZNF106/SELENOS/MDM2/STAT1/TYK2/ROCK1/SOS2/MZB1/HDAC5/LTA4H/KAT2B/PIP4K2C/INSIG1/NCOA1/ADIPOR1/OSBPL8/CSK/PDPK1/EGR1/SLC27A1/USF1/AP3S1/PTPN1/FOXO4/KBTBD2/VPS13C"
"GO:1902969","GO:1902969","mitotic DNA replication",15,-0.724242571893109,-2.17812929904416,2.87155952865912e-05,0.000197512787707024,0.000112965599617346,824,"tags=73%, list=9%, signal=67%","LIG1/POLA1/GINS3/GINS1/RAD51/TK1/MCM3/MCM6/MCM4/CDC45/MCM2"
