logFC	AveExpr	t	P.Value	adj.P.Val	B	group	gene
ZAP70	-1.11034456476262	3.89587694582773	-3.88468914251761	0.0224654575854351	0.6181608272529	-2.80602760894742	down	ZAP70
ANKRD53	-2.69579069423888	3.74086257030244	-3.88354527020867	0.0224851542649897	0.6181608272529	-2.80692345300784	down	ANKRD53
C3orf36	1.46714643249548	4.54478185809083	3.87781068496981	0.0225842215043959	0.619460332502456	-2.81141817028108	up	C3orf36
SLC7A9	1.11087344584902	6.19820430034879	3.87206165887316	0.0226840791602788	0.619819863030561	-2.8159301928522	up	SLC7A9
PIM1	0.762918064196716	8.75400499209705	3.86863760105991	0.0227438120766808	0.619819863030561	-2.81862035540016	up	PIM1
LRRC16A	0.643147287254294	6.61554395213087	3.86812246476331	0.0227528154419614	0.619819863030561	-2.81902526425735	up	LRRC16A
CCIN	-1.44421866244266	3.85309955822624	-3.86281310662243	0.0228458670446557	0.620744091277317	-2.82320135037566	down	CCIN
CBS	0.657121651232419	7.70683127978088	3.86005029768842	0.0228944735436775	0.620744091277317	-2.82537647051237	up	CBS
RALGPS1	1.04516727515645	5.08346878932982	3.85273056184391	0.0230238684727621	0.620744091277317	-2.83114590909731	up	RALGPS1
KCNJ13	1.40352236369691	4.72881038434925	3.85240442133235	0.0230296547882359	0.620744091277317	-2.83140320108032	up	KCNJ13
YIPF3	0.756169620940196	7.93013661704984	3.85146832277945	0.0230462728093594	0.620744091277317	-2.83214179608572	up	YIPF3
GRM6	-1.16115873623411	5.73142313850706	-3.84685894449703	0.0231283163950248	0.621554012962026	-2.83578098975541	down	GRM6
NPR2	1.6518425022954	6.25039964609734	3.83937170432571	0.0232623526496085	0.623754429005982	-2.84170056959165	up	NPR2
BTBD7	-0.717079644769329	6.27828734722189	-3.83624473130449	0.0233186149207669	0.623864241247094	-2.8441758534782	down	BTBD7
SRPX2	1.83576495640706	4.95361987963201	3.82459687559475	0.0235296710314634	0.626868939435772	-2.85341191705947	up	SRPX2
SPP2	1.93654579152866	4.84703004892268	3.82426274759428	0.0235357599972123	0.626868939435772	-2.8536772270161	up	SPP2
ART1	0.921092435522169	6.77388950046875	3.8208599706491	0.0235978810364222	0.627126798476828	-2.85638032131581	up	ART1
SLC28A1	1.53789967919339	5.98862019753477	3.81386392760195	0.0237262365281897	0.628670890924001	-2.86194449339824	up	SLC28A1
KRT85	0.837957493187543	6.49144790671311	3.81197061172491	0.0237611207205994	0.628670890924001	-2.86345184926719	up	KRT85
SPA17	1.48714045156318	5.91877148750292	3.8061024412305	0.0238696433853996	0.628704158884834	-2.86812794734327	up	SPA17
TMC7	-1.29520136541798	5.63860279129775	-3.80270787695202	0.0239326993058548	0.628704158884834	-2.87083581855238	down	TMC7
TFAP2B	2.80079699022822	4.30461369534387	3.80159007522439	0.0239535079831916	0.628704158884834	-2.87172796116744	up	TFAP2B
SPP1	0.823658635208608	6.69778191375718	3.8005620734612	0.0239726646418166	0.628704158884834	-2.87254863504994	up	SPP1
TMUB2	0.682368474460518	7.13204667483881	3.79701616666502	0.0240388870252155	0.629061378412586	-2.8753808919916	up	TMUB2
PROL1	-0.63032348524066	6.20133215193626	-3.79102733006499	0.0241512452168763	0.63047611753577	-2.88016966425424	down	PROL1
ARMCX2	0.786056862878285	2.56526945210529	3.78852469660955	0.0241983893259402	0.63047611753577	-2.88217276625512	up	ARMCX2
TESK2	-1.35024308567197	6.12806848465714	-3.78346946335006	0.0242939648785263	0.631590273874556	-2.88622248085524	down	TESK2
TTC22	-1.53203485626919	5.2293640018728	-3.77405856233092	0.0244731308139257	0.632137985157561	-2.89377403830335	down	TTC22
IL37	-0.79085426065909	2.29448441292392	-3.77307635060955	0.0244919238790741	0.632137985157561	-2.89456313262823	down	IL37
FAM106A	0.64848512313534	5.35952589139921	3.77207426756055	0.0245111154590056	0.632137985157561	-2.89536837478582	up	FAM106A
SPRYD7	0.945207517917709	6.18006183205534	3.77127335871719	0.0245264675234642	0.632137985157561	-2.89601209301477	up	SPRYD7
EFNA3	-0.936359036894859	7.09193462483447	-3.76673422929765	0.024613698882177	0.633021989100977	-2.89966258684093	down	EFNA3
RRBP1	0.620642163558683	8.30786138925125	3.76253216747132	0.0246947931679507	0.633744702780091	-2.90304539465649	up	RRBP1
DLX5	1.88837726512808	3.12012143518977	3.75384521046192	0.0248634850059457	0.63670753144776	-2.91004905373643	up	DLX5
TNC	-0.645273800392815	5.0132103578816	-3.74019295573367	0.0251314726422666	0.642195045574502	-2.92108410813242	down	TNC
CCR5	-1.25460964232009	5.0181961646177	-3.73562621893508	0.0252219078567621	0.643131761319866	-2.92478309482369	down	CCR5
ARL4A	0.711550675316889	8.57956859388331	3.73134586598516	0.0253070354357667	0.643929439949646	-2.92825363025907	up	ARL4A
HBEGF	-0.620193699748049	7.80237782270336	-3.71880231739725	0.0255585440879752	0.648948256365383	-2.9384436244848	down	HBEGF
MC2R	1.03369987673861	6.61467661594043	3.7150971988694	0.0256334221061995	0.649470540186525	-2.94145914963168	up	MC2R
WISP1	1.22370758833863	4.09853716231133	3.70378457279877	0.0258637174604985	0.652743384544329	-2.9506821058846	up	WISP1
ZNF124	-0.6256958086192	8.55758483657634	-3.70177604310094	0.0259048712791504	0.652743384544329	-2.95232211427446	down	ZNF124
ADRB1	2.37249955018785	3.43481722156285	3.70072977786789	0.0259263406353839	0.652743384544329	-2.95317671090165	up	ADRB1
F3	0.92297010335819	5.77435801697326	3.69743528501055	0.0259940865891275	0.653074120839026	-2.95586900996537	up	F3
OR2J3	0.74940538864637	2.5755311819439	3.68849733456212	0.0261789798175441	0.654159673297869	-2.96318342094033	up	OR2J3
HIST1H4I	-1.60917271115477	4.86518992547849	-3.68662477402479	0.0262179206909663	0.654159673297869	-2.96471773092217	down	HIST1H4I
ACE	2.84269787426784	4.74662571803406	3.68625450443013	0.0262256290652997	0.654159673297869	-2.96502119440579	up	ACE
HIST1H2BL	-2.21198410397696	4.76394406767489	-3.68064288377258	0.0263427948901221	0.654159673297869	-2.96962347510324	down	HIST1H2BL
CD244	0.643608706273174	8.71651978491234	3.68034181696763	0.0263490990628033	0.654159673297869	-2.96987055678134	up	CD244
BBS9	-0.600064258751659	6.21074385733579	-3.67955918320001	0.0263654956542832	0.654159673297869	-2.97051293369592	down	BBS9
GH2	-1.54852214192693	4.2948724889062	-3.67674300818218	0.0264245997957841	0.654268714198306	-2.97282536699805	down	GH2
HHLA2	-2.18216860833222	4.17779545938735	-3.67201892744461	0.0265241118062711	0.654468951392678	-2.97670776654195	down	HHLA2
SERPINF1	0.703517729545944	4.36786033752388	3.67070077035661	0.0265519606693206	0.654468951392678	-2.9777918161356	up	SERPINF1
NDEL1	0.646152254572264	9.24576488104039	3.6685788997077	0.026596865154013	0.654468951392678	-2.9795375222318	up	NDEL1
PARG	-0.838678968440347	7.58216275051476	-3.66317487766293	0.0267116506903928	0.655943800013156	-2.9839873346434	down	PARG
CASP5	-1.78395922081055	4.31545003017971	-3.65546166566118	0.0268765408581391	0.656621816404196	-2.99034808837081	down	CASP5
CDC42EP3	0.594721207144682	9.73145341868386	3.64946882730118	0.0270055167989038	0.656621816404196	-2.9952978386785	up	CDC42EP3
TBC1D30	1.48783464684931	5.62302566422585	3.64557934756827	0.027089631616882	0.656621816404196	-2.99851394511533	up	TBC1D30
SERHL2	-0.93726720904629	4.59009043042613	-3.64120738676041	0.0271845649179088	0.656621816404196	-3.0021323995835	down	SERHL2
GPR75	1.41360833205207	5.48109224251296	3.64111171636977	0.0271866468780586	0.656621816404196	-3.00221162142569	up	GPR75
NFE2	-0.663245019753275	7.43778767220672	-3.6411099891423	0.0271866844674399	0.656621816404196	-3.00221305170789	down	NFE2
ADORA2B	1.96218975178608	6.32385264282978	3.6390841878823	0.0272308156071639	0.656621816404196	-3.00389096344618	up	ADORA2B
PANX1	0.931419250734231	7.74382755300068	3.63877224623585	0.0272376189199337	0.656621816404196	-3.00414940420598	up	PANX1
BMP4	-0.694256204691301	3.56273563032722	-3.63794634984333	0.0272556414390795	0.656621816404196	-3.00483374018011	down	BMP4
PDE1B	-1.78770622314978	4.53637424454474	-3.63645044521081	0.0272883219962276	0.656621816404196	-3.00607357057962	down	PDE1B
EMP3	0.749316464560296	11.8219865604261	3.62938780483828	0.0274432682972675	0.659024187885585	-3.01193289732537	up	EMP3
RANBP17	0.899003471661495	4.02812546838547	3.62542864865417	0.0275305999152403	0.659330012864927	-3.01522161613286	up	RANBP17
BBX	-0.639493690346102	9.275859698468	-3.62373973765785	0.0275679578803238	0.659330012864927	-3.01662542917142	down	BBX
HAPLN2	-0.886261686484768	4.34066507336838	-3.62132850332211	0.0276214011577329	0.659330012864927	-3.01863056589317	down	HAPLN2
TAS2R4	2.47662813531338	4.59363441316799	3.61020586711683	0.0278695779547891	0.662908810266843	-3.02789415029154	up	TAS2R4
AKR1C1	1.27421297675286	7.11102132467865	3.60820706009514	0.027914466332838	0.662908810266843	-3.02956135183174	up	AKR1C1
DUSP3	-0.600059009737464	9.50692370526526	-3.60479802148064	0.0279912298616334	0.662908810266843	-3.03240656803294	down	DUSP3
FRRS1L	2.45882459444253	4.1517037340744	3.60189149324195	0.0280568825639847	0.662908810266843	-3.03483412030107	up	FRRS1L
PLA2G4C	-2.17134410124241	4.79488055155925	-3.59981824914218	0.0281038284337338	0.662908810266843	-3.0365666847156	down	PLA2G4C
IL1RL1	1.6417123777794	5.86549069820562	3.59981425552227	0.0281039189568768	0.662908810266843	-3.03657002288078	up	IL1RL1
ST8SIA3	0.691715661401231	6.47734721230446	3.58821152017648	0.0283684335568808	0.666585408664262	-3.04628120493252	up	ST8SIA3
GNRH2	0.669943847180181	6.79292145436403	3.58808798504627	0.0283712662438423	0.666585408664262	-3.04638473779171	up	GNRH2
MMP27	1.10256046219489	5.53652095895771	3.58498519383456	0.0284425277598497	0.666949391137338	-3.0489860874608	up	MMP27
SAYSD1	1.21855495827078	5.52002668658445	3.57861778342039	0.028589455802151	0.667047872817549	-3.05433018006394	up	SAYSD1
FOXC1	0.925511436565575	7.42294620147546	3.57689966894094	0.0286292605613842	0.667047872817549	-3.05577349129287	up	FOXC1
MCF2L2	-1.37323683259689	2.52055822867413	-3.57515116305417	0.0286698391695142	0.667047872817549	-3.05724290828927	down	MCF2L2
RBMS2	0.980919045539419	5.87048268847555	3.56710294480846	0.0288575302422929	0.667543752076503	-3.06401399206747	up	RBMS2
KLF13	-1.01218487299601	7.20470562585483	-3.56469875653673	0.0289138897084943	0.667543752076503	-3.0660390582842	down	KLF13
ATG16L1	0.757916062685336	5.90482365065924	3.56032378212646	0.0290167951192928	0.667543752076503	-3.06972695221676	up	ATG16L1
LHX1	1.81041136964191	3.53203489037577	3.55979836288491	0.0290291838567024	0.667543752076503	-3.07017010031453	up	LHX1
AHNAK2	2.56541296184095	4.90881568562542	3.5576852207161	0.0290790746182113	0.667543752076503	-3.07195289301023	up	AHNAK2
STAG3	1.37934579503442	5.78826786252765	3.55746744960241	0.0290842221076032	0.667543752076503	-3.07213666805193	up	STAG3
SIGLEC15	0.694474927408542	7.49253010450535	3.55684853652622	0.0290988575460933	0.667543752076503	-3.07265901237652	up	SIGLEC15
RXRG	1.47754371586661	5.11491870250716	3.55520749082211	0.029137707047741	0.667543752076503	-3.0740443592785	up	RXRG
P2RY6	-0.599156601846517	8.21131513105271	-3.5510369507277	0.0292367250961589	0.66784503258154	-3.07756737531259	down	P2RY6
MAPK8IP1	-1.89668445375343	5.30490364157411	-3.54995221020828	0.0292625467909296	0.66784503258154	-3.07848424015728	down	MAPK8IP1
NR4A1	0.839418171196964	6.5876986035081	3.5395834937175	0.0295107835420136	0.669965536487951	-3.08725959505582	up	NR4A1
DHRS1	0.928649308671335	7.99128304336195	3.53896454685839	0.0295256831020499	0.669965536487951	-3.08778407643876	up	DHRS1
KLF6	1.11168829143435	7.96247946412232	3.53673015491897	0.0295795470579177	0.669965536487951	-3.08967805688196	up	KLF6
PBX1	1.55558208282575	5.6694231346211	3.53090643406475	0.0297205045307304	0.671436678717901	-3.09461900521414	up	PBX1
ASPSCR1	-0.604406609065894	8.13282166005843	-3.52512014927461	0.0298613710845606	0.671436678717901	-3.09953460339825	down	ASPSCR1
PHF14	0.682126282214393	6.03715580811922	3.52473179293158	0.0298708548160677	0.671436678717901	-3.09986475108552	up	PHF14
CLCN4	-1.23693395904001	4.40869597057862	-3.52184776017582	0.0299413988694857	0.671436678717901	-3.10231741300628	down	CLCN4
KIF24	1.25109767475717	5.09794238506195	3.51720962148684	0.0300552768494878	0.671436678717901	-3.10626514885934	up	KIF24
KIAA0226L	-1.67883219342232	5.04106894601349	-3.51405760175195	0.0301329694265471	0.671436678717901	-3.1089503265676	down	KIAA0226L
ATP2B2	0.690026905491035	7.72467163557435	3.51381109177169	0.0301390558842141	0.671436678717901	-3.10916040633457	up	ATP2B2
ZNF821	1.14330262860248	5.55329062577632	3.51242578039039	0.0301732879245383	0.671436678717901	-3.11034120712393	up	ZNF821
MAP9	0.629401178545375	1.72133950459805	3.51164369033562	0.0301926349422478	0.671436678717901	-3.1110080009838	up	MAP9
LTC4S	1.83156834840103	5.85748488453065	3.51107111370965	0.0302068087281697	0.671436678717901	-3.1114962421979	up	LTC4S
FCGR3B	1.35895287285281	5.12728287848264	3.50884094059565	0.0302620929700601	0.671436678717901	-3.11339852867668	up	FCGR3B
NOS2	2.06807580947866	5.53421205137059	3.50288627895131	0.0304103119849231	0.672545443981697	-3.1184823818986	up	NOS2
CHAC1	-0.669722582229339	4.78807723127411	-3.49849229972151	0.0305202533250431	0.672545443981697	-3.12223813953021	down	CHAC1
INF2	0.692127749386835	8.26202140932994	3.49631791179133	0.0305748382785375	0.672545443981697	-3.1240980673724	up	INF2
ARHGAP24	1.4107855080372	5.39269538325664	3.49558540380627	0.0305932537441294	0.672545443981697	-3.12472484400047	up	ARHGAP24
CLDND1	1.02103087168605	10.2075717514296	3.49097684576407	0.0307094259028339	0.673744930848578	-3.12867055415181	up	CLDND1
ZFP36L2	-0.614740761086098	12.5900947409423	-3.48137788820951	0.030953132436523	0.673744930848578	-3.13690197066224	down	ZFP36L2
HIST1H4G	-1.21962523677477	5.88076670231423	-3.4776097447068	0.0310494472331663	0.673744930848578	-3.14013810763093	down	HIST1H4G
FXYD6	0.950916063319006	7.53162084880494	3.47520247423251	0.0311111695525008	0.673744930848578	-3.14220693376253	up	FXYD6
RHOB	1.65305380050898	3.25741379852164	3.47340731916351	0.0311572949001485	0.673744930848578	-3.14375042767391	up	RHOB
FBRS	0.650728192840202	7.88204352894257	3.47015885881191	0.0312409746616049	0.673744930848578	-3.14654506275866	up	FBRS
C21orf62	-1.79846264735893	5.573001738619	-3.46977547463204	0.0312508686823215	0.673744930848578	-3.14687502009917	down	C21orf62
PON1	-1.2503147270018	5.79894097218689	-3.46960451747967	0.0312552818193671	0.673744930848578	-3.14702216247124	down	PON1
FGF20	-1.81381283086296	2.76499935270784	-3.46780434009453	0.0313017983840513	0.673744930848578	-3.14857191132136	down	FGF20
SLC18A3	1.75887913307935	4.71048190575407	3.46630516035436	0.0313406017565055	0.673744930848578	-3.14986301054909	up	SLC18A3
BHMT	-2.31173033313357	4.54309777808072	-3.45914103648702	0.0315268449530458	0.673744930848578	-3.15603874643673	down	BHMT
C11orf21	-0.625988568058954	7.85961200793169	-3.45876874568689	0.0315365601788534	0.673744930848578	-3.15635994443386	down	C11orf21
TFF3	0.69392801336582	6.50659999870634	3.45834458498212	0.03154763344959	0.673744930848578	-3.15672592625231	up	TFF3
NOX3	0.67167462365571	3.07545981769414	3.45496992099029	0.0316359029335777	0.673744930848578	-3.15963894638836	up	NOX3
SIDT1	0.97117122020961	5.22977693510101	3.45028967842562	0.0317588217973025	0.673744930848578	-3.16368257288064	up	SIDT1
SLC20A2	0.667581126536347	7.63441105732312	3.44777955670199	0.0318249863688399	0.673744930848578	-3.16585299980628	up	SLC20A2
FAM90A1	-1.14382253667036	4.88820583559088	-3.44721640168493	0.0318398537514509	0.673744930848578	-3.16634010965933	down	FAM90A1
ELAVL3	-0.708589211171974	3.97633869147446	-3.44295845415427	0.0319525392364485	0.673744930848578	-3.17002506542619	down	ELAVL3
NRN1	0.833476210781781	4.78376655766304	3.44285806662552	0.0319552018387659	0.673744930848578	-3.17011198594539	up	NRN1
SERPINF2	-1.85817412297192	5.09092214920269	-3.441503141668	0.0319911653600316	0.673744930848578	-3.1712853373427	down	SERPINF2
ACHE	2.11896557151839	5.26626030681052	3.4389656538841	0.0320586504933948	0.673744930848578	-3.17348372772918	up	ACHE
CCL19	-1.44932589301182	5.15737978545548	-3.43786672484799	0.0320879307339601	0.673744930848578	-3.17443618630686	down	CCL19
NCS1	-1.96831457754698	5.50287770503477	-3.43444109811468	0.0321794141034507	0.673744930848578	-3.17740672295529	down	NCS1
EFNB3	-1.74285985277959	6.08380763437988	-3.43385339376863	0.0321951410830305	0.673744930848578	-3.17791657887174	down	EFNB3
GPR12	0.96499971995503	6.80428362101032	3.43267865330523	0.0322266052985592	0.673744930848578	-3.17893591057455	up	GPR12
SCRN3	1.04028065029638	6.03052744105149	3.4267484104659	0.0323860151111513	0.673744930848578	-3.18408569235324	up	SCRN3
AKR1B10	-1.37224903120156	4.55996784769297	-3.42478551273633	0.0324389913685127	0.673744930848578	-3.18579175342406	down	AKR1B10
ADAMTSL2	-0.658251576441317	3.47222297999886	-3.42311668438791	0.03248411426669	0.673744930848578	-3.18724280751985	down	ADAMTSL2
WNT8B	-1.89033553397931	3.68613866631287	-3.42216492300073	0.0325098829377526	0.673744930848578	-3.18807060917678	down	WNT8B
KIR2DL1	1.26661077288402	3.79289824371419	3.42197557265898	0.0325150125203293	0.673744930848578	-3.18823531891669	up	KIR2DL1
IFT74	-0.746875855824964	6.52065655197935	-3.42019470151009	0.0325633054628713	0.673744930848578	-3.18978477974909	down	IFT74
CXCL10	0.642957295468803	7.94585702302385	3.41525045649956	0.0326978411564718	0.67536007321286	-3.19408976812022	up	CXCL10
NRXN1	1.72700159025409	5.39931294489001	3.41149012792467	0.0328006161696339	0.676314773745951	-3.19736707259409	up	NRXN1
KLHL11	-2.18880432546025	4.57963946958874	-3.39859004235853	0.0331562021543619	0.680304663185092	-3.20863087194411	down	KLHL11
ATF7IP2	-0.705553589990125	7.06269614126772	-3.39157080354677	0.033351660418054	0.680304663185092	-3.21477328596131	down	ATF7IP2
GABRB1	-2.42411308922917	3.72233280509516	-3.38887381149872	0.0334271346279783	0.680304663185092	-3.21713591174491	down	GABRB1
CHRND	-1.90962078328709	4.21864162418089	-3.38697738775794	0.0334803300128294	0.680304663185092	-3.21879806457129	down	CHRND
SPDEF	0.825878726123856	7.37750636710997	3.38692466225161	0.0334818104571418	0.680304663185092	-3.21884428668321	up	SPDEF
KIAA1107	1.53778675468217	5.58544768652501	3.3824850866213	0.0336067531916949	0.680304663185092	-3.22273819604924	up	KIAA1107
C3orf14	-1.78151349843009	3.69680527390758	-3.37594580163235	0.0337918250329126	0.680304663185092	-3.22848069143328	down	C3orf14
MYO15A	-0.89604306010983	6.1715618506573	-3.37468578695226	0.0338276280342312	0.680304663185092	-3.22958812937324	down	MYO15A
ZNF43	0.714339547808197	6.42605189796672	3.37105569038886	0.0339310351473461	0.680304663185092	-3.23278037275647	up	ZNF43
GDF10	-1.49412455299005	4.77964221337924	-3.37039288161648	0.0339499575294865	0.680304663185092	-3.2333635108788	down	GDF10
SDC4	0.699030787445201	9.05598915546244	3.36805496894953	0.0340168048660938	0.680304663185092	-3.23542108262578	up	SDC4
MAGEB4	-0.62893997992502	4.58209324293409	-3.36368907500385	0.0341420677963966	0.680304663185092	-3.23926629560231	down	MAGEB4
TEX12	-1.91690541573577	3.78956167035893	-3.36313104330893	0.0341581189087358	0.680304663185092	-3.23975804223065	down	TEX12
WDR25	-0.985952261701225	6.30879283882645	-3.36290842848273	0.0341645247231504	0.680304663185092	-3.23995423089393	down	WDR25
RAB30	0.902529874214792	6.55455770361629	3.36285894755214	0.034165948751966	0.680304663185092	-3.23999783934708	up	RAB30
IGSF6	0.697693009269809	5.77110476817706	3.35984097038166	0.0342529410731886	0.680304663185092	-3.24265853569466	up	IGSF6
TSPYL5	0.967867926557968	5.1041449605987	3.35961785105223	0.0342593831322848	0.680304663185092	-3.24285531134335	up	TSPYL5
NPVF	2.40597164279482	3.23258357066302	3.35923914732907	0.034270320713912	0.680304663185092	-3.24318932365167	up	NPVF
MAP3K7CL	0.760233989436673	4.77845980318622	3.35805235139233	0.0343046248894886	0.680304663185092	-3.24423624414026	up	MAP3K7CL
CTTN	0.772010139115707	6.08020653612646	3.35740976978031	0.0343232160839506	0.680304663185092	-3.24480320526715	up	CTTN
FOXG1	1.03826566064507	5.18915803622785	3.35338167204585	0.0344400372445942	0.680304663185092	-3.2483590921219	up	FOXG1
CUEDC1	-1.65768072118059	4.65959726214857	-3.35281957072103	0.034456377557074	0.680304663185092	-3.24885554903385	down	CUEDC1
CLEC5A	0.693261125086153	11.7810885706897	3.34987178611672	0.03454222460597	0.680304663185092	-3.25146008359811	up	CLEC5A
RAB33A	-0.627128778650061	9.22189685944532	-3.34396024267171	0.0347151704625739	0.680304663185092	-3.25668834952437	down	RAB33A
PAPSS2	-1.38847235929066	5.73786829903474	-3.34055772491116	0.0348151914846139	0.680304663185092	-3.25970066843347	down	PAPSS2
ZNHIT2	0.86764817940128	5.93325567715354	3.33754452696622	0.0349040611578413	0.680304663185092	-3.26237019164695	up	ZNHIT2
ASIC1	0.609259575846637	7.80699772113631	3.33707163982444	0.034918033310095	0.680304663185092	-3.26278930304607	up	ASIC1
DOCK3	1.11419560096746	4.13791345196635	3.33681493963947	0.0349256207500702	0.680304663185092	-3.26301683000939	up	DOCK3
HSPB3	-1.04039967968534	3.29878302997717	-3.33670391923874	0.0349289028679708	0.680304663185092	-3.26311523723291	down	HSPB3
CCL8	1.11464193291686	4.63046635377606	3.33607369730181	0.0349475413620725	0.680304663185092	-3.26367390417954	up	CCL8
MMP14	0.72793448105189	7.77942506082186	3.33346900823681	0.03502470230022	0.680304663185092	-3.26598367697868	up	MMP14
C1orf216	0.789655206652991	9.32517495852644	3.33260795124038	0.0350502557430993	0.680304663185092	-3.2667475305739	up	C1orf216
KLHL1	-1.67885575344106	5.58074721832087	-3.33149701434621	0.0350832583754477	0.680304663185092	-3.26773326834445	down	KLHL1
IL2RB	0.840954429960985	7.73546205796579	3.33065549370014	0.0351082826389763	0.680304663185092	-3.26848011186999	up	IL2RB
SALL1	2.20625596360961	2.52213739507377	3.32837040220552	0.0351763440143668	0.680304663185092	-3.27050880835637	up	SALL1
ADAM2	1.03722989811433	2.36392860549044	3.32754801518214	0.0352008780874699	0.680304663185092	-3.27123916910029	up	ADAM2
CALML4	0.621506359990242	9.06529111837147	3.32715225127098	0.0352126922411215	0.680304663185092	-3.27159069331656	up	CALML4
BCL2A1	0.610549872838401	10.8352985693594	3.31999841008892	0.0354270797923629	0.683342656833658	-3.27795010580131	up	BCL2A1
GOLGA1	0.63376191563728	6.78966015547083	3.30749217882532	0.0358056982184933	0.686159892463715	-3.28909143681	up	GOLGA1
C4BPB	-1.02043016737322	3.94460369185903	-3.30742887697777	0.0358076271327956	0.686159892463715	-3.28914790744068	down	C4BPB
SMAGP	1.73093060312538	4.69644411939363	3.30579317038705	0.0358575137480174	0.686159892463715	-3.29060736720022	up	SMAGP
REEP1	0.820922718058703	6.09198122444927	3.30541796874677	0.0358689687595466	0.686159892463715	-3.29094221440306	up	REEP1
OPRL1	-0.723136820430755	6.81654698479976	-3.30026410876173	0.0360267690422255	0.686159892463715	-3.2955445291339	down	OPRL1
SMG6	-0.903777388436436	5.04149802642161	-3.29895546642479	0.0360669712583771	0.686159892463715	-3.29671394893693	down	SMG6
NID2	-1.71651048424544	4.03291905749925	-3.29661721271067	0.0361389396537562	0.686159892463715	-3.29880427289204	down	NID2
BBS7	-0.771503536121591	5.58463531667035	-3.29635905057823	0.0361468962498654	0.686159892463715	-3.29903512682272	down	BBS7
PUS7L	-1.05499617355257	7.43379240157559	-3.28870317828796	0.0363838227898974	0.688471735355036	-3.30588706556981	down	PUS7L
IFI6	0.59164331079112	7.52911691638299	3.28545205105081	0.0364850065795556	0.689295724620703	-3.30880024909705	up	IFI6
SETD1A	1.29750425606746	5.93990413860744	3.28003980015077	0.0366542103276558	0.690326182657437	-3.31365448192427	up	SETD1A
LGR5	0.814055410907475	5.87175043461627	3.2785466135976	0.0367010597765065	0.690326182657437	-3.31499472131225	up	LGR5
DUSP2	-0.692572567666298	7.98802713656163	-3.27653226158572	0.0367643764369603	0.690326182657437	-3.3168034315633	down	DUSP2
NMRK2	-0.87676974796819	6.8004150822283	-3.27282303321514	0.0368813154851905	0.690326182657437	-3.32013605986738	down	NMRK2
MTERF1	0.603556963582714	7.01654778417711	3.27011349045708	0.0369670237532735	0.690326182657437	-3.32257219614382	up	MTERF1
CA5B	1.12092865684607	6.03414586437441	3.26906137162155	0.0370003696169146	0.690326182657437	-3.32351853664222	up	CA5B
CHST15	1.2078473093872	4.11561409735857	3.26883090127207	0.0370076790263953	0.690326182657437	-3.3237258646854	up	CHST15
GBP1	0.636721809573051	3.56239321495931	3.26778001071763	0.0370410304653328	0.690326182657437	-3.32467136302523	up	GBP1
DYNC2LI1	0.816949301909235	6.60162850983439	3.26721209457123	0.0370590692588071	0.690326182657437	-3.32518241334025	up	DYNC2LI1
SOS1	0.611180164129223	8.34072973734878	3.26274368754573	0.0372013729051353	0.691156087350412	-3.32920558954758	up	SOS1
ABTB2	-0.787429099668084	6.5978381985807	-3.2621850905027	0.0372192089851715	0.691156087350412	-3.32970880190249	down	ABTB2
NAA50	0.902250691951599	11.704007436665	3.25129030514596	0.0375691673556345	0.694892054693391	-3.33953554109606	up	NAA50
SERP1	0.671866685440751	10.8676757765811	3.25049989284599	0.0375947118811459	0.694892054693391	-3.34024936784356	up	SERP1
TMEM47	1.34198071026084	5.2945053357672	3.24368159515247	0.037815943589375	0.695169804519924	-3.34641207969835	up	TMEM47
APOBEC3F	-0.8016068861219	6.28900820719037	-3.24293126767709	0.0378403857364095	0.695169804519924	-3.34709081649101	down	APOBEC3F
REG3A	-0.855750046522085	6.23489395134227	-3.24134537517102	0.0378921098233935	0.695169804519924	-3.34852575638051	down	REG3A
COL5A1	1.25912028939127	6.20186240943561	3.23995552598963	0.0379375105346874	0.695169804519924	-3.34978371679538	up	COL5A1
TNFAIP8	-0.615627248979349	10.6446681530646	-3.23924012995455	0.0379609053572291	0.695169804519924	-3.35043137277901	down	TNFAIP8
DLEC1	-1.02737237213293	4.71948470982738	-3.23111861194476	0.0382277265803429	0.695169804519924	-3.35779087687488	down	DLEC1
ZSWIM1	0.601277326915903	6.73047635043271	3.23108770209814	0.0382287464216305	0.695169804519924	-3.35781891115009	up	ZSWIM1
UNC93A	1.8689671770286	3.93502234411068	3.23096895155231	0.038232664791268	0.695169804519924	-3.3579266159582	up	UNC93A
CCL16	-1.37555191431873	3.61658333330546	-3.22798482468784	0.0383312912098213	0.695169804519924	-3.36063407409712	down	CCL16
FABP3	1.09813364971187	5.22233755256883	3.22447837589298	0.038447575456962	0.695169804519924	-3.36381764936903	up	FABP3
LGALS3	0.614240969847652	11.329395771696	3.22410709721536	0.0384599132101822	0.695169804519924	-3.36415488127404	up	LGALS3
MAOA	-0.774329112100485	5.4187864065485	-3.22229933417814	0.0385200546650496	0.695169804519924	-3.36579725446227	down	MAOA
TPPP3	-0.849539029312766	3.54624673103104	-3.22197576682335	0.0385308312846449	0.695169804519924	-3.36609128639063	down	TPPP3
NME8	-1.55845782249401	3.50106025752646	-3.22095590326344	0.0385648224467881	0.695169804519924	-3.36701818993649	down	NME8
